"","row","col"
"1",55,890
"2",17,868
"3",77,233
"4",61,30
"5",3,161
"6",41,380
"7",34,763
"8",77,486
"9",42,984
"10",10,279
"11",41,463
"12",14,78
"13",78,571
"14",72,243
"15",78,885
"16",40,373
"17",33,462
"18",17,841
"19",17,762
"20",62,742
"21",49,823
"22",68,145
"23",42,56
"24",14,628
"25",79,806
"26",33,242
"27",66,10
"28",64,633
"29",5,171
"30",56,516
"31",77,931
"32",77,327
"33",15,115
"34",37,599
"35",9,185
"36",4,979
"37",75,798
"38",44,26
"39",40,755
"40",72,28
"41",71,113
"42",7,186
"43",40,925
"44",4,552
"45",78,412
"46",79,860
"47",46,753
"48",76,807
"49",9,741
"50",72,21
