"","row","col"
"10467",10467,1
"15716",15716,1
"26258",26258,1
"7446",7446,1
"6478",6478,1
"22485",22485,1
"10877",10877,1
"10305",10305,1
"19763",19763,1
"17667",17667,1
"41911",14376,2
"46954",19419,2
"41222",13687,2
"53753",26218,2
"52237",24702,2
"46698",19163,2
"45719",18184,2
"33745",6210,2
"39511",11976,2
"32215",4680,2
"60895",5825,3
"66441",11371,3
"59614",4544,3
"82330",27260,3
"78987",23917,3
"69992",14922,3
"58660",3590,3
"65143",10073,3
"68874",13804,3
"76027",20957,3
"83390",785,4
"84230",1625,4
"87667",5062,4
"90746",8141,4
"104005",21400,4
"103602",20997,4
"91643",9038,4
"103449",20844,4
"109721",27116,4
"87848",5243,4
"134657",24517,5
"121473",11333,5
"129158",19018,5
"111558",1418,5
"122120",11980,5
"111394",1254,5
"112773",2633,5
"122110",11970,5
"120346",10206,5
"116866",6726,5
"148943",11268,6
"156540",18865,6
"149365",11690,6
"150770",13095,6
"162739",25064,6
"163685",26010,6
"142448",4773,6
"154110",16435,6
"150086",12411,6
"149271",11596,6
"176696",11486,7
"179625",14415,7
"185867",20657,7
"178053",12843,7
"191080",25870,7
"186677",21467,7
"169361",4151,7
"179245",14035,7
"186029",20819,7
"168054",2844,7
"194232",1487,8
"194421",1676,8
"198555",5810,8
"199307",6562,8
"201179",8434,8
"198832",6087,8
"216883",24138,8
"207320",14575,8
"215495",22750,8
"206167",13422,8
"222528",2248,9
"222613",2333,9
"222580",2300,9
"223196",2916,9
"234298",14018,9
"224399",4119,9
"229995",9715,9
"239236",18956,9
"237890",17610,9
"246312",26032,9
"262621",14806,10
"264540",16725,10
"260003",12188,10
"270929",23114,10
"273685",25870,10
"249403",1588,10
"261113",13298,10
"264083",16268,10
"263937",16122,10
"267645",19830,10
"300452",25102,11
"286305",10955,11
"276833",1483,11
"279126",3776,11
"286959",11609,11
"292769",17419,11
"288905",13555,11
"282656",7306,11
"298417",23067,11
"287572",12222,11
"309272",6387,12
"322277",19392,12
"314422",11537,12
"304900",2015,12
"330213",27328,12
"306916",4031,12
"317762",14877,12
"304889",2004,12
"310130",7245,12
"329403",26518,12
"344637",14217,13
"340911",10491,13
"356531",26111,13
"354187",23767,13
"338209",7789,13
"357800",27380,13
"347481",17061,13
"354523",24103,13
"335168",4748,13
"356638",26218,13
"369944",11989,14
"370238",12283,14
"359154",1199,14
"380508",22553,14
"360943",2988,14
"367167",9212,14
"377170",19215,14
"372011",14056,14
"359857",1902,14
"377959",20004,14
"396376",10886,15
"405492",20002,15
"391265",5775,15
"387252",1762,15
"390192",4702,15
"387314",1824,15
"406594",21104,15
"396393",10903,15
"400972",15482,15
"396635",11145,15
"426112",13087,16
"440305",27280,16
"430535",17510,16
"440529",27504,16
"419698",6673,16
"415317",2292,16
"439126",26101,16
"434489",21464,16
"434795",21770,16
"427681",14656,16
"464017",23457,17
"464078",23518,17
"458586",18026,17
"446530",5970,17
"452096",11536,17
"454449",13889,17
"460645",20085,17
"448786",8226,17
"442313",1753,17
"443011",2451,17
"470215",2120,18
"468948",853,18
"489800",21705,18
"473344",5249,18
"470039",1944,18
"469811",1716,18
"468747",652,18
