"","row","col"
"1159602",26568,133
"323844",25055,38
"3524554",12914,397
"3201237",370,362
"1419327",18423,163
"575518",21994,66
"344360",1993,41
"3378191",5583,382
"3276752",9621,370
"4141516",17308,465
"5185448",13032,581
"4712802",13019,530
"2755958",15513,313
"1206297",26187,139
"4683189",10987,527
"3015421",23785,340
"1952157",20341,222
"1288035",1524,149
"2109784",569,240
"3587706",5703,405
"4844813",9932,545
"4682624",9201,527
"274029",27177,32
"612803",25552,70
"1225814",12258,142
"4784574",6674,538
"2837725",3725,322
"162574",13992,19
"28499",4402,5
"3060443",23797,345
"3274981",3890,370
"1750389",19248,200
"2803124",17501,318
"4599419",23439,517
"5144729",3520,577
"776480",21524,89
"2036971",26440,231
"4640855",17396,522
"300479",19817,35
"2658590",936,303
"4209529",23469,473
"3078342",21885,347
"4057235",27305,456
"2873134",20929,325
"3633308",17436,410
"1091053",7521,125
"4092951",21356,460
"854064",656,99
"4037743",7374,455
"4723541",17778,531
"2449221",1229,279
"1069030",3218,123
"3266034",5253,369
"4383610",21868,493
"1383192",21457,159
"5209865",25274,583
"4730267",11718,532
"2534409",20978,287
"1519535",6905,174
"195450",5982,23
"2625762",7300,299
"1603668",11675,183
"2159764",9060,245
"3192291",26464,360
"501294",16468,58
"656430",27260,75
"3370547",10864,381
"3668078",1208,414
"3086995",19885,348
"2879826",11211,326
"472769",17334,55
"3536058",6369,399
"4861459",9115,547
"2445922",14643,278
"1928725",24019,219
"1306893",4802,151
"2331776",9423,265
"347777",12566,41
"3276530",9150,370
"2562364",12670,291
"2752534",4260,313
"893351",11729,103
"1996491",6453,227
"2515934",26961,285
"3186673",11439,360
"2451693",9158,279
"2008202",16270,228
"621931",24012,71
"4108900",5795,462
"404736",3606,48
"1753729",3626,201
"3827337",22546,431
"3023996",1926,342
"627210",12392,72
"1270291",10096,147
"640163",26985,73
"1355606",15104,156
"4833108",2539,544
"1246012",13044,144
"808172",3973,94
"3609180",19225,407
"1193215",11262,138
"4247122",25619,477
"1400039",15787,161
"2143923",17920,243
"2157204",2440,245
"3692929",13766,416
"2513290",21034,285
"3635969",24770,410
"1893206",3595,216
"5247792",23071,588
"1946827",6134,222
"914435",22287,105
"4985749",16177,560
"5253447",10703,589
"2065455",24207,234
"45136",1341,7
"2977792",1654,337
"4082130",23524,459
"1612448",11995,184
"1885649",11094,215
"735157",9676,85
"1030780",20023,118
"4648234",7700,523
"128377",9998,15
"1641973",19957,187
"1040409",19884,119
"3723208",25719,419
"3000967",13018,339
"2864599",23264,324
"4092867",21206,460
"2290450",19222,260
"1786232",13114,204
"2194913",25443,248
"2668545",3746,304
"1742164",17633,199
"2669572",7567,304
"5024938",23734,564
"4355929",5544,490
"1310532",13906,151
"1444890",13061,166
"1138772",5293,131
"878381",19949,101
"518513",20116,60
"2073945",20153,235
"4689249",26819,527
"436063",18562,51
"5238359",25127,587
"4924863",5522,554
"1165653",19920,134
"1056880",22861,121
"1479684",3720,170
"10249",4805,3
"483022",17839,56
"5016290",26102,563
"2566440",26112,291
"4610146",25637,518
"4594509",10925,517
"3921800",18838,442
"4003901",3362,452
"870248",20645,100
"3067551",16698,346
"5117477",7372,574
"1759913",25296,201
"2523772",20494,286
"480103",10520,56
"5174592",7506,580
"3984608",1833,450
"2020343",4764,230
"4180340",16498,470
"3564217",2867,403
"4700265",4841,529
"3105858",27042,350
