"","row","col"
"15211",15211,1
"19413",19413,1
"6560",6560,1
"6010",6010,1
"17303",17303,1
"34262",6727,2
"42974",15439,2
"52657",25122,2
"37989",10454,2
"37928",10393,2
"61035",5965,3
"81063",25993,3
"65667",10597,3
"63581",8511,3
"78159",23089,3
"87748",5143,4
"108682",26077,4
"83242",637,4
"84068",1463,4
"83369",764,4
"123994",13854,5
"116714",6574,5
"122667",12527,5
"125425",15285,5
"134151",24011,5
"148130",10455,6
"151202",13527,6
"161969",24294,6
"146120",8445,6
"145837",8162,6
"174959",9749,7
"189596",24386,7
"182805",17595,7
"176742",11532,7
"188113",22903,7
"203777",11032,8
"201500",8755,8
"208655",15910,8
"202401",9656,8
"198372",5627,8
"243942",23662,9
"221961",1681,9
"232290",12010,9
"247012",26732,9
"238192",17912,9
"269593",21778,10
"249479",1664,10
"248655",840,10
"255389",7574,10
"265093",17278,10
"282227",6877,11
"292251",16901,11
"293458",18108,11
"283358",8008,11
"296430",21080,11
"318716",15831,12
"317510",14625,12
"326645",23760,12
"322718",19833,12
"322986",20101,12
"339320",8900,13
"344451",14031,13
"349380",18960,13
"350374",19954,13
"354319",23899,13
"384490",26535,14
"384630",26675,14
"359905",1950,14
"382717",24762,14
"364007",6052,14
"390706",5216,15
"391398",5908,15
"410526",25036,15
"400903",15413,15
"404451",18961,15
"423948",10923,16
"431765",18740,16
"432869",19844,16
"417461",4436,16
"430270",17245,16
"449364",8804,17
"440809",249,17
"448886",8326,17
"442669",2109,17
"442449",1889,17
"494721",26626,18
"474185",6090,18
"468302",207,18
"473945",5850,18
"489254",21159,18
"519657",24027,19
"518997",23367,19
"496653",1023,19
"504683",9053,19
"508099",12469,19
"525311",2146,20
"550384",27219,20
"550024",26859,20
"532378",9213,20
"540539",17374,20
"558887",8187,21
"573852",23152,21
"551929",1229,21
"554400",3700,21
"559428",8728,21
"581329",3094,22
"587860",9625,22
"587446",9211,22
"578771",536,22
"600946",22711,22
"609520",3750,23
"613098",7328,23
"620378",14608,23
"615596",9826,23
"625077",19307,23
"657472",24167,24
"645769",12464,24
"647444",14139,24
"646440",13135,24
"646248",12943,24
"679857",19017,25
"677265",16425,25
"666856",6016,25
"672511",11671,25
"685144",24304,25
"710419",22044,26
"705986",17611,26
"694151",5776,26
"715843",27468,26
"702396",14021,26
"729958",14048,27
"724682",8772,27
"738372",22462,27
"741531",25621,27
"733023",17113,27
"750789",7344,28
"764698",21253,28
"763102",19657,28
"765466",22021,28
"756930",13485,28
"773358",2378,29
"785317",14337,29
"798383",27403,29
"773462",2482,29
"780188",9208,29
"812036",13521,30
"803401",4886,30
"808990",10475,30
"817218",18703,30
"824760",26245,30
"851264",25214,31
"827242",1192,31
"852807",26757,31
"839820",13770,31
"852001",25951,31
"859335",5750,32
"866027",12442,32
"868713",15128,32
"866437",12852,32
"860529",6944,32
"897904",16784,33
"906857",25737,33
"906846",25726,33
"906603",25483,33
"894720",13600,33
"928856",20201,34
"930741",22086,34
"927635",18980,34
"928015",19360,34
"923809",15154,34
"960850",24660,35
"962318",26128,35
"942046",5856,35
"950227",14037,35
"949051",12861,35
"990868",27143,36
"979240",15515,36
"967475",3750,36
"970284",6559,36
"982863",19138,36
"1013414",22154,37
"999543",8283,37
"1016724",25464,37
"993192",1932,37
"1017803",26543,37
"1034216",15421,38
"1038438",19643,38
"1020335",1540,38
"1032894",14099,38
"1039342",20547,38
"1048675",2345,39
"1047251",921,39
"1058715",12385,39
"1069963",23633,39
"1049644",3314,39
"1089840",15975,40
"1079020",5155,40
"1075549",1684,40
"1087644",13779,40
"1091894",18029,40
"1103361",1961,41
"1111138",9738,41
"1102988",1588,41
"1113047",11647,41
"1124818",23418,41
"1150427",21492,42
"1133535",4600,42
"1135786",6851,42
"1131560",2625,42
"1141561",12626,42
"1183932",27462,43
"1165485",9015,43
"1170234",13764,43
"1175159",18689,43
"1164235",7765,43
"1195302",11297,44
"1185416",1411,44
"1204940",20935,44
"1194031",10026,44
"1187608",3603,44
"1224979",13439,45
"1213212",1672,45
"1224203",12663,45
"1216202",4662,45
"1233573",22033,45
"1260976",21901,46
"1249816",10741,46
"1265305",26230,46
"1255568",16493,46
"1256308",17233,46
"1289853",23243,47
"1287990",21380,47
"1286982",20372,47
"1275568",8958,47
"1283790",17180,47
"1299460",5315,48
"1294766",621,48
"1316492",22347,48
"1299964",5819,48
"1309864",15719,48
"1334981",13301,49
"1347928",26248,49
"1335854",14174,49
