"","row","col"
"2793",7670,1
"7379",18016,1
"8616",20719,1
"2026",5913,1
"3924",10817,1
"1944",5522,1
"8255",19405,1
"8378",19950,1
"2055",5949,1
"7798",18638,1
"7378",18015,1
"4069",11011,1
"8886",21128,1
"978",3707,1
"6590",16220,1
"9528",24416,1
"8550",20569,1
"7813",18666,1
"9157",23036,1
"10387",26938,1
"16588",15223,2
"17702",17615,2
"14971",10656,2
"18623",20847,2
"19419",23088,2
"17116",16396,2
"17565",17344,2
"15571",12557,2
"13166",6059,2
"15765",12988,2
"13850",7688,2
"14986",10674,2
"20680",26241,2
"10630",34,2
"10819",356,2
"11960",3091,2
"14276",8650,2
"11311",1341,2
"19977",24502,2
"20710",26280,2
"29454",25167,3
"25522",14174,3
"25617",14501,3
"23369",7453,3
"24889",11636,3
"23795",8555,3
"22993",6292,3
"21273",203,3
"30001",26457,3
"22240",3712,3
"22047",3391,3
"21932",2909,3
"24460",10758,3
"25057",12997,3
"22097",3474,3
"25697",14598,3
"30078",26550,3
"24281",10372,3
"24561",10884,3
"29949",26385,3
"36829",18406,4
"38328",23605,4
"31375",3928,4
"35123",14181,4
"37741",21997,4
"32181",6286,4
"36244",16883,4
"36936",18542,4
"33032",8792,4
"38066",22758,4
"32048",6012,4
"37146",18905,4
"30797",1654,4
"35316",14641,4
"34059",11031,4
"39622",26920,4
"39071",25324,4
"30645",864,4
"33998",10821,4
"34620",12591,4
"42215",19066,5
"42278",19162,5
"43328",25286,5
"39852",2461,5
"39844",2451,5
"43114",23882,5
"41969",18711,5
"40953",7826,5
"43534",26124,5
"41525",15011,5
"40665",6376,5
"43006",23449,5
"42509",19783,5
"42686",20091,5
"42868",21128,5
"41725",16805,5
"40208",4429,5
"42598",19929,5
"42798",20273,5
"41638",15712,5
"48681",15300,6
"49542",17278,6
"49436",17033,6
"49955",18187,6
"48444",14572,6
"50878",20532,6
"49765",17817,6
"53189",26800,6
"49074",16122,6
"49895",18044,6
"48427",14541,6
"45722",5666,6
"50447",19367,6
"46785",9516,6
"50747",20363,6
"49196",16506,6
"47181",10850,6
"50390",19286,6
"48968",15691,6
"49557",17301,6
"60106",20053,7
"59186",17663,7
"56718",11511,7
"54269",3928,7
"56982",12309,7
"55781",9278,7
"55240",6801,7
"59004",16915,7
"53560",380,7
"55965",9847,7
"60127",20095,7
"58028",14880,7
"60543",21701,7
"60936",22738,7
"57483",13763,7
"55776",9267,7
"53735",762,7
"54452",4691,7
"53415",18,7
"57651",14014,7
"66790",12990,8
"65349",8273,8
"64197",5065,8
"69031",19486,8
"71250",26096,8
"62730",89,8
"64392",5311,8
"63140",1819,8
"65441",8992,8
"67422",14275,8
"63544",3208,8
"68672",18539,8
"71178",25876,8
"65506",9099,8
"70134",23215,8
"63426",3060,8
"70856",25045,8
"63673",3406,8
"66619",12504,8
"65300",8216,8
"74435",7962,9
"77679",20409,9
"76213",15119,9
"79413",26233,9
"74459",7993,9
"72966",3610,9
"77042",18770,9
"72357",1947,9
"77680",20410,9
"75748",13956,9
"73326",4698,9
"72304",1851,9
"73775",6473,9
"74670",8819,9
"73570",5451,9
"71646",122,9
"79650",26753,9
"77264",19626,9
"73216",4514,9
"74973",11018,9
"87944",18437,10
"91137",25467,10
"84829",11022,10
"88313",19595,10
"80908",2215,10
"90638",24341,10
"81832",4289,10
"83453",7958,10
"89508",22047,10
"85632",13033,10
"84095",9439,10
"87991",18543,10
"82596",5965,10
"87235",16704,10
"83582",8223,10
"79927",89,10
"81330",3181,10
"89060",21133,10
"84017",9280,10
"84399",10079,10
"98318",16838,11
"96535",13233,11
"98543",17190,11
"95905",11458,11
"98282",16795,11
"95707",10892,11
"99564",19362,11
"96924",14007,11
"95310",9258,11
"92969",1841,11
"98737",17564,11
"97299",14926,11
"101098",24011,11
"92613",1092,11
"93575",4178,11
"101690",26021,11
"92163",221,11
"99661",20049,11
"98448",17053,11
"97032",14151,11
"103789",3406,12
"113760",26244,12
"112154",22714,12
"103661",3091,12
"108781",14770,12
"103586",2926,12
"111065",20352,12
"107711",12516,12
"111422",21131,12
"103171",2160,12
"102440",568,12
"103604",2957,12
"111617",21598,12
"102939",1612,12
"113798",26341,12
"110967",19845,12
"103405",2595,12
"109788",17041,12
"109499",16319,12
"107248",11071,12
"122471",27026,13
"121186",21613,13
"118048",11994,13
"119634",16816,13
"115632",3861,13
"121491",23188,13
"122098",25268,13
"121813",24553,13
"116089",6451,13
"116166",6545,13
"115326",3306,13
"116863",8957,13
"120248",18414,13
"120508",18982,13
"114532",1203,13
"117115",9924,13
"115251",2992,13
"121398",22318,13
"117583",11159,13
"119183",15424,13
"129005",17950,14
"123196",1521,14
"130092",20162,14
"125674",9075,14
"129171",18180,14
"122732",706,14
"125898",10310,14
"129288",18387,14
"124335",4615,14
"122681",642,14
"124310",4546,14
"130402",20842,14
"130385",20823,14
"124092",3697,14
"132381",27369,14
"123365",2448,14
"128102",15729,14
"126943",12950,14
"131092",23274,14
"125712",9420,14
"137730",17796,15
"136963",14658,15
"138242",18716,15
"135877",11174,15
"138000",18286,15
"132625",816,15
"135949",11262,15
