"","row","col"
"2667",7479,1
"2619",7426,1
"7327",17960,1
"16099",13672,2
"15022",10728,2
"11202",1217,2
"23729",8243,3
"24769",11451,3
"26316",15520,3
"31274",3567,4
"34905",13372,4
"36923",18529,4
"42851",20337,5
"43734",27521,5
"42697",20107,5
"49196",16506,6
"53109",26098,6
"52354",24471,6
"59677",18674,7
"59557",18450,7
"60277",21064,7
"65352",8276,8
"69889",22405,8
"66844",13087,8
"77410",19983,9
"75751",13960,9
"73465",5291,9
"82376",5445,10
"86637",15149,10
"82303",5224,10
"100467",22068,11
"93671",4303,11
"92119",93,11
"105460",7105,12
"104222",4451,12
"110599",19004,12
"120116",17904,13
"121404",22357,13
"116773",8684,13
"127440",14175,14
"129284",18381,14
"123139",1384,14
"135773",11019,15
"132810",1511,15
"133268",3510,15
"145035",14921,16
"146926",19797,16
"148319",25068,16
"151852",5782,17
"155331",14180,17
"154118",10893,17
"168275",20699,18
"169333",24596,18
"168070",20135,18
"178247",26876,19
"173712",10845,19
"175135",15674,19
"185557",20551,20
"178995",1990,20
"179379",4017,20
"193721",21831,21
"187482",2946,21
"188343",6382,21
"195559",552,22
"200557",12393,22
"196856",3452,22
"209326",7691,23
"208542",5549,23
"214076",26886,23
"215712",3422,24
"214510",569,24
"221020",21447,24
"226643",10369,25
"231306",23801,25
"229397",18681,25
"238871",14201,26
"234937",5147,26
"237895",11864,26
"248402",25104,27
"246489",12480,27
"245049",4297,27
"249064",822,28
"250126",4020,28
"251011",9059,28
"264531",26708,29
"262340",19905,29
"262905",21368,29
"267998",12608,30
"268710",15501,30
"271210",24158,30
"279563",18368,31
"283409",26716,31
"279527",18259,31
"285997",8160,32
"286698",11113,32
"290289",24063,32
"296495",11601,33
"302062",24732,33
"301754",24024,33
"303746",1760,34
"305859",7017,34
"307303",9791,34
"326115",25459,35
"321862",14750,35
"325510",24020,35
"334678",21007,36
"328616",5283,36
"330059",8888,36
"337533",5103,37
"341308",15368,37
"338726",8064,37
"349854",15513,38
"350281",16583,38
"345307",3201,38
"362750",26857,39
"360421",19867,39
"360603",20154,39
"370822",18180,40
"373450",24635,40
"371633",20149,40
"380873",14300,41
"378131",7606,41
"384640",23685,41
"396887",24018,42
"387747",3425,42
"397709",25849,42
"406123",20342,43
"408280",26778,43
"401488",9211,43
"409483",2680,44
"410901",6418,44
"414012",15203,44
"421520",9697,45
"423913",16473,45
"424329",17453,45
"436092",22860,46
"430502",8860,46
"430694",9294,46
"446418",22948,47
"446250",22250,47
"442623",12970,47
"452355",14749,48
"450475",9180,48
"450796",10171,48
"465568",21436,49
"459463",7119,49
"464032",17742,49
"474048",16130,50
"477701",26719,50
"469551",2745,50
"480160",10248,51
"482150",18181,51
"483028",20108,51
"492770",24727,52
"491106",19304,52
"489753",16455,52
"499942",13674,53
"505607",26569,53
"503291",20778,53
"511026",24673,54
"510662",21990,54
"508382",9865,54
"515074",18756,55
"515139",18856,55
"515669",21631,55
"520538",12001,56
"523949",22199,56
"519187",7461,56
"529824",15737,57
"525951",1172,57
"531134",19502,57
"538882",12991,58
"535880",5482,58
"542127",21700,58
"547693",16988,59
"545260",6435,59
"548795",22258,59
"556205",20113,60
"557484",23637,60
"550342",1922,60
"560850",6183,61
"564223",18407,61
"560174",4547,61
"572917",18661,62
"569403",7856,62
"571979",14994,62
"580807",16372,63
"579490",13044,63
"581248",17735,63
"587011",9047,64
"586501",7517,64
"590788",20044,64
"595221",5821,65
"593310",1440,65
"597793",11628,65
"616080",25875,66
"604963",395,66
"613678",20729,66
"618490",4479,67
"618386",4274,67
"625783",20849,67
"633182",15328,68
"633674",16645,68
"634449",19746,68
"639596",7589,69
"639026",6323,69
"640799",11550,69
"645961",2050,70
"646051",2798,70
"648589",9800,70
"660738",26795,71
"657594",14147,71
"660823",26895,71
"661132",617,72
"664444",10505,72
"663620",7165,72
"675007",18625,73
"671159",5481,73
"670822",3630,73
"683635",13755,74
"682194",10038,74
"677963",424,74
"692989",8588,75
"691228",4544,75
"697377",19773,75
"700215",1265,76
"706747",20776,76
"708579",26798,76
"709398",2467,77
"712573",11256,77
"716375",22674,77
"723937",22048,78
"719751",8961,78
"719004",6872,78
"730271",15351,79
"730857",16625,79
"728175",10545,79
"736605",4670,80
"741737",20696,80
"738899",11437,80
"748764",17972,81
"746600",9407,81
"750982",25389,81
"752682",4916,82
"751805",1825,82
"757456",17650,82
"764524",11650,83
"767338",18761,83
"763725",10025,83
"780127",26196,84
"772621",6237,84
"780479",26939,84
"781625",2685,85
"784324",10660,85
"783070",6551,85
"794511",11197,86
"801155",27530,86
"800485",25894,86
"812525",26099,87
"807892",15855,87
"810152",21154,87
"815673",9751,88
"814437",4889,88
"816067",10752,88
"829544",20568,89
"825830",12309,89
"824888",10418,89
"834617",6809,90
"833250",2543,90
"841593",26010,90
"851322",22065,91
"844666",5661,91
"843845",3848,91
"861441",19567,92
"860519",16664,92
"858632",12352,92
"865727",4514,93
"865453",3665,93
"865178",513,93
"872951",9447,94
"869821",429,94
"876306",19421,94
"883709",17296,95
"881498",9650,95
"882382",12146,95
"888218",3177,96
"889161",5718,96
"890285",10288,96
"899525",9415,97
"905875",23595,97
"901995",15059,97
"918141",24800,98
"914984",17734,98
"917874",24224,98
"922559",21857,99
"923357",24593,99
"922204",17548,99
"926553",10438,100
"927816",17621,100
"928841",24380,100
"937190",19503,101
"939212",24405,101
"931401",5536,101
"947160",18468,102
"942194",4359,102
"948583",21654,102
"957340",22256,103
"951676",3668,103
"956122",17832,103
"962345",23823,104
"961803",19397,104
"963284",27098,104
"969790",21665,105
"965676",9135,105
"970110",22675,105
"972372",1533,106
"979904",19026,106
"976042",9862,106
"989880",13744,107
"984707",2094,107
"992978",21032,107
"1001471",19959,108
"1001685",20906,108
"999493",12334,108
"1004093",1935,109
"1010785",22437,109
"1007506",12973,109
"1015838",7381,110
"1014055",3211,110
"1019339",15907,110
"1029289",23908,111
"1025755",8239,111
"1026314",12734,111
"1032061",5889,112
"1037740",23327,112
"1034016",12197,112
"1043731",14939,113
"1043146",12835,113
"1044814",18688,113
"1051310",8958,114
"1056778",23723,114
"1052873",12824,114
"1064990",14474,115
"1060838",6004,115
"1070578",27131,115
"1079558",23036,116
"1073153",6127,116
"1072128",4023,116
"1086368",16130,117
"1087223",18853,117
"1082752",4122,117
"1096547",19417,118
"1091165",3797,118
"1093193",9021,118
"1103111",8738,119
"1101190",4459,119
"1110954",26610,119
"1112230",1404,120
"1115813",14941,120
"1113915",7276,120
"1122847",12421,121
"1120100",1045,121
"1127177",26347,121
"1133173",12779,122
"1138091",24158,122
"1136488",20619,122
"1143085",10456,123
"1140254",1385,123
"1141022",3374,123
"1152365",16801,124
"1152403",16846,124
"1150092",5514,124
"1164889",26231,125
"1157485",5040,125
"1160400",12435,125
"1169195",11847,126
"1168103",7777,126
"1173459",24164,126
"1180788",18320,127
"1180108",16558,127
"1180003",16217,127
"1186289",8174,128
"1187414",11717,128
"1184872",5167,128
"1198198",23983,129
"1197259",20257,129
"1198372",24534,129
"1203332",9997,130
"1208781",22994,130
"1201184",4544,130
"1211511",3178,131
"1218910",25843,131
"1215170",14202,131
"1220578",3704,132
"1221588",6309,132
"1228192",26675,132
"1230878",8773,133
"1231698",10870,133
"1231456",10455,133
"1238536",3190,134
"1244951",25097,134
"1240161",9076,134
"1249387",10516,135
"1254708",26506,135
"1252541",19563,135
"1261564",14300,136
"1262635",16845,136
"1264768",21866,136
"1273343",16227,137
"1270063",7390,137
"1269751",6330,137
"1280930",12188,138
"1278423",4945,138
"1278104",3806,138
"1294370",25886,139
"1289578",10655,139
"1288244",5908,139
"1295397",1126,140
"1302280",19986,140
"1296156",3408,140
"1313510",19241,141
"1307023",4343,141
"1311742",15230,141
"1320926",10870,142
"1324693",21339,142
"1326090",26029,142
"1326738",1865,143
"1331243",25124,143
"1331160",24805,143
