"","row","col"
"9290",23362,1
"9231",23283,1
"5690",14837,1
"351",2429,1
"2961",8113,1
"857",3520,1
"3707",10342,1
"2818",7713,1
"7345",17982,1
"7453",18135,1
"1957",5537,1
"7693",18503,1
"7085",17441,1
"5029",12746,1
"4602",11871,1
"2257",6227,1
"8684",20844,1
"3943",10843,1
"49",475,1
"943",3648,1
"1389",4631,1
"5766",14927,1
"10181",25867,1
"4108",11055,1
"3269",8857,1
"22",436,1
"10378",26928,1
"5024",12680,1
"1105",3887,1
"2434",6851,1
"820",3475,1
"6639",16290,1
"4351",11455,1
"3417",9192,1
"9463",24233,1
"4321",11413,1
"5476",13734,1
"10219",25973,1
"3668",9776,1
"10308",26850,1
"3778",10450,1
"2813",7708,1
"836",3494,1
"7054",17389,1
"2088",5987,1
"8492",20145,1
"5713",14863,1
"1072",3827,1
"10440",27121,1
"2884",7827,1
"4366",11481,1
"7633",18421,1
"2489",6931,1
"2943",8014,1
"4536",11766,1
"10451",27136,1
"4373",11495,1
"5323",13239,1
"7006",17317,1
"6414",15900,1
"5238",13107,1
"10394",26945,1
"8578",20650,1
"3375",9134,1
"9991",25469,1
"6847",16621,1
"6456",15943,1
"1678",5014,1
"2763",7612,1
"6182",15453,1
"7427",18080,1
"9524",24411,1
"10086",25650,1
"5491",13783,1
"1157",3991,1
"5978",15221,1
"8391",19971,1
"7923",18870,1
"9094",22917,1
"3621",9705,1
"3713",10350,1
"9832",25093,1
"9180",23158,1
"2293",6268,1
"9483",24258,1
"8051",19057,1
"3987",10895,1
"1195",4053,1
"10130",25778,1
"2918",7890,1
"9339",23993,1
"3664",9771,1
"3043",8246,1
"1379",4621,1
"9159",23038,1
"254",981,1
"9965",25433,1
"1225",4095,1
"7839",18708,1
"4800",12346,1
"9780",25022,1
"2275",6249,1
"6328",15784,1
"9660",24592,1
"2411",6508,1
"2594",7396,1
"990",3723,1
"1679",5015,1
"10306",26847,1
"6438",15925,1
"10089",25656,1
"7202",17761,1
"1131",3937,1
"10206",25898,1
"6220",15507,1
"9638",24560,1
"2430",6845,1
"8866",21034,1
"1718",5073,1
"10553",27273,1
"3033",8234,1
"7460",18151,1
"3067",8272,1
"2941",7984,1
"1674",5010,1
"6351",15819,1
"9396",24124,1
"364",2769,1
"9082",22860,1
"4886",12483,1
"3554",9449,1
"4645",11952,1
"7691",18500,1
"9954",25416,1
"6054",15308,1
"6199",15477,1
"6961",17252,1
"4808",12356,1
"6517",16042,1
"3515",9386,1
"3157",8601,1
"1343",4557,1
"8140",19186,1
"6231",15521,1
"1722",5077,1
"760",3386,1
"6384",15867,1
"1407",4653,1
"5730",14884,1
"8483",20131,1
"2122",6026,1
"8130",19174,1
"1626",4956,1
"9567",24460,1
"3676",9794,1
"5668",14813,1
"10466",27154,1
"7290",17913,1
"1124",3918,1
"3339",9022,1
"3441",9227,1
"10094",25714,1
"3001",8189,1
"1630",4960,1
"6877",16664,1
"1717",5072,1
"669",3248,1
"1826",5273,1
"7408",18049,1
"9147",23012,1
"6370",15848,1
"10425",27104,1
"9592",24503,1
"1055",3805,1
"9384",24094,1
"369",2781,1
"5380",13620,1
"8428",20043,1
"5324",13240,1
"2442",6862,1
"4855",12437,1
"5573",14049,1
"8132",19177,1
"7996",18979,1
"1017",3757,1
"1890",5437,1
"4569",11810,1
"2013",5896,1
"4775",12287,1
"1904",5455,1
"4144",11107,1
"2773",7624,1
"10558",27278,1
"7548",18299,1
"5017",12670,1
"7857",18742,1
"8810",20976,1
"5368",13605,1
"2443",6863,1
"2670",7482,1
"8860",21028,1
"10134",25786,1
"2481",6919,1
"8429",20044,1
"9131",22985,1
"7606",18379,1
"5233",13099,1
"5593",14202,1
"3324",8993,1
"4614",11903,1
"5165",12971,1
"3721",10365,1
"7530",18274,1
"9107",22941,1
"700",3290,1
"8490",20143,1
"8444",20070,1
"4257",11292,1
"5091",12863,1
"5535",13867,1
"7744",18561,1
"1676",5012,1
"3443",9229,1
"1627",4957,1
"3902",10690,1
"10462",27149,1
"3963",10867,1
"2856",7774,1
"58",491,1
"2377",6366,1
"2029",5917,1
"5479",13737,1
"3013",8205,1
"10448",27132,1
"6571",16146,1
"1908",5464,1
"7287",17910,1
"4752",12196,1
"2459",6882,1
"4009",10922,1
"9588",24498,1
"1721",5076,1
"6565",16138,1
"9378",24077,1
"8835",21003,1
"723",3329,1
"9443",24204,1
"6146",15414,1
"1602",4921,1
"9814",25068,1
"9624",24539,1
"6854",16631,1
"3474",9282,1
"4634",11937,1
"5776",14939,1
"9507",24392,1
"9496",24379,1
"7343",17980,1
"9810",25063,1
"5217",13069,1
"6272",15703,1
"7624",18409,1
"4148",11113,1
"749",3367,1
"10296",26835,1
"7203",17763,1
"3038",8240,1
"6093",15352,1
"4546",11780,1
"8694",20854,1
"9778",25020,1
"4444",11608,1
"9011",22708,1
"3313",8973,1
"8082",19102,1
"5486",13761,1
"9357",24025,1
"8418",20024,1
"8065",19077,1
"5941",15182,1
"6706",16367,1
"7564",18319,1
"5253",13123,1
"6759",16463,1
"8762",20925,1
"4134",11091,1
"6395",15879,1
"10003",25491,1
"5188",13019,1
"9578",24473,1
"2470",6897,1
"5473",13731,1
"1456",4722,1
"3989",10898,1
"3419",9194,1
"8807",20973,1
"2412",6511,1
"3609",9687,1
"1771",5205,1
"1019",3759,1
"15519",12486,2
"20174",25045,2
"11164",1152,2
"15118",11015,2
"18569",20507,2
"19061",21823,2
"18316",19707,2
"17235",16704,2
"15695",12819,2
"13147",6036,2
"18975",21669,2
"14247",8597,2
