"","row","col"
"1",19,388
"2",16,122
"3",33,271
"4",32,802
"5",17,627
"6",47,647
"7",10,228
"8",59,293
"9",19,576
"10",52,646
"11",51,510
"12",10,69
"13",38,866
"14",46,579
"15",3,374
"16",24,162
"17",28,897
"18",17,3
"19",12,154
"20",31,72
"21",59,246
"22",7,208
"23",4,419
"24",52,166
"25",12,258
"26",30,802
"27",43,71
"28",10,466
"29",25,567
"30",6,353
"31",11,299
"32",22,82
"33",33,284
"34",9,917
"35",28,694
"36",36,4
"37",25,634
"38",52,436
"39",11,921
"40",38,83
"41",5,857
"42",21,408
"43",51,6
"44",14,659
"45",33,587
"46",44,523
"47",21,647
"48",56,767
"49",39,304
"50",21,796
"51",54,24
"52",48,273
"53",17,783
"54",2,251
"55",39,198
"56",32,135
"57",27,793
"58",44,655
"59",25,902
"60",13,912
"61",28,429
"62",13,330
"63",14,461
"64",39,586
"65",8,863
"66",9,971
"67",49,796
"68",31,29
"69",27,900
"70",58,74
"71",23,218
"72",15,184
"73",59,968
"74",11,283
"75",1,688
"76",32,903
"77",52,467
"78",57,31
"79",16,467
"80",34,280
"81",47,840
"82",38,873
"83",17,27
"84",29,257
"85",32,100
"86",25,572
"87",10,124
"88",15,117
"89",21,231
"90",2,275
"91",3,907
"92",33,351
"93",24,780
"94",43,187
"95",33,486
"96",39,685
"97",31,713
"98",37,937
"99",17,889
"100",47,690
"101",2,370
"102",47,120
"103",16,971
"104",6,222
"105",48,875
"106",32,56
"107",47,793
"108",31,504
"109",25,54
"110",19,347
"111",7,860
"112",22,952
"113",39,68
"114",7,118
"115",59,569
"116",19,26
"117",18,608
"118",15,351
"119",43,53
"120",5,251
"121",44,634
"122",15,796
"123",6,630
"124",17,961
"125",33,772
"126",47,582
"127",24,697
"128",59,935
"129",22,375
"130",26,656
"131",56,34
"132",11,793
"133",2,633
"134",37,42
"135",33,834
"136",24,48
"137",15,299
"138",46,644
"139",22,634
"140",13,612
"141",2,709
"142",17,400
"143",40,992
"144",15,202
"145",16,172
"146",23,27
"147",3,230
"148",18,209
"149",23,954
"150",15,23
"151",8,210
"152",56,529
"153",22,445
"154",57,567
"155",2,493
"156",52,683
"157",33,146
"158",10,190
"159",22,65
"160",39,77
"161",10,805
"162",37,5
"163",28,246
"164",51,180
"165",43,756
"166",22,598
"167",14,945
"168",52,387
"169",32,203
"170",4,973
"171",36,925
"172",33,446
"173",31,508
"174",8,988
"175",33,493
"176",43,682
"177",8,759
"178",8,857
"179",22,857
"180",3,615
"181",47,863
"182",18,253
"183",1,587
"184",2,173
"185",48,961
"186",8,793
"187",32,936
"188",18,108
"189",56,457
"190",44,764
"191",58,131
"192",46,431
"193",59,869
"194",24,731
"195",33,888
"196",8,212
"197",1,447
"198",30,564
"199",57,391
"200",55,720
