"","row","col"
"9890",9890,1
"25454",25454,1
"10840",10840,1
"6017",6017,1
"25018",25018,1
"15639",15639,1
"22267",22267,1
"19050",19050,1
"23313",23313,1
"20039",20039,1
"8208",8208,1
"7186",7186,1
"4810",4810,1
"1728",1728,1
"24649",24649,1
"18699",18699,1
"24328",24328,1
"3218",3218,1
"19435",19435,1
"4840",4840,1
"1311",1311,1
"17976",17976,1
"25804",25804,1
"21911",21911,1
"17355",17355,1
"19558",19558,1
"6979",6979,1
"26193",26193,1
"26407",26407,1
"26709",26709,1
"25107",25107,1
"20449",20449,1
"3389",3389,1
"24657",24657,1
"20098",20098,1
"16872",16872,1
"11344",11344,1
"11109",11109,1
"23129",23129,1
"7239",7239,1
"6760",6760,1
"133",133,1
"7681",7681,1
"17991",17991,1
"13507",13507,1
"9494",9494,1
"6181",6181,1
"20689",20689,1
"4237",4237,1
"20380",20380,1
"46337",18802,2
"39574",12039,2
"41567",14032,2
"36960",9425,2
"41674",14139,2
"41685",14150,2
"41446",13911,2
"40647",13112,2
"42832",15297,2
"37437",9902,2
"27812",277,2
"54577",27042,2
"33707",6172,2
"36081",8546,2
"35253",7718,2
"43910",16375,2
"41457",13922,2
"35434",7899,2
"36882",9347,2
"29138",1603,2
"43473",15938,2
"47174",19639,2
"45667",18132,2
"44843",17308,2
"33607",6072,2
"37779",10244,2
"30994",3459,2
"50883",23348,2
"48941",21406,2
"37419",9884,2
"48096",20561,2
"52223",24688,2
"42562",15027,2
"41106",13571,2
"32102",4567,2
"39825",12290,2
"29837",2302,2
"28929",1394,2
"31718",4183,2
"33902",6367,2
"53103",25568,2
"31631",4096,2
"40050",12515,2
"31274",3739,2
"29937",2402,2
"30018",2483,2
"39077",11542,2
"35362",7827,2
"40820",13285,2
"40809",13274,2
"66883",11813,3
"81675",26605,3
"60516",5446,3
"55962",892,3
"65070",10000,3
"74234",19164,3
"66476",11406,3
"70585",15515,3
"77210",22140,3
"65438",10368,3
"77763",22693,3
"73975",18905,3
"58908",3838,3
"59808",4738,3
"80541",25471,3
"80605",25535,3
"58141",3071,3
"65245",10175,3
"71536",16466,3
"56882",1812,3
"73764",18694,3
"77275",22205,3
"79966",24896,3
"69991",14921,3
"74464",19394,3
"67793",12723,3
"57257",2187,3
"66856",11786,3
"77401",22331,3
"63632",8562,3
"81746",26676,3
"61831",6761,3
"75333",20263,3
"67516",12446,3
"71664",16594,3
"55362",292,3
"67123",12053,3
"75384",20314,3
"60452",5382,3
"58064",2994,3
"61117",6047,3
"74241",19171,3
"57862",2792,3
"62966",7896,3
"72348",17278,3
"72140",17070,3
"72852",17782,3
"77173",22103,3
"74486",19416,3
"67509",12439,3
"103767",21162,4
"86071",3466,4
"109559",26954,4
"106777",24172,4
"109547",26942,4
"94532",11927,4
"102063",19458,4
"83527",922,4
"98623",16018,4
"88399",5794,4
"83370",765,4
"99595",16990,4
"102529",19924,4
"107661",25056,4
"91704",9099,4
"84356",1751,4
"96381",13776,4
"97450",14845,4
"105327",22722,4
"85226",2621,4
"109674",27069,4
"102002",19397,4
"106843",24238,4
"105092",22487,4
"92441",9836,4
"109177",26572,4
"106929",24324,4
"97349",14744,4
"97876",15271,4
"108681",26076,4
"84566",1961,4
"103652",21047,4
"105602",22997,4
"85023",2418,4
