"","row","col"
"1",8,878
"2",1,538
"3",3,309
"4",6,777
"5",4,973
"6",2,56
"7",11,339
"8",5,641
"9",6,487
"10",10,979
"11",13,981
"12",6,212
"13",10,379
"14",8,106
"15",4,798
"16",3,944
"17",13,885
"18",8,6
"19",3,24
"20",1,569
"21",8,732
"22",8,872
"23",2,60
"24",13,366
"25",9,642
"26",13,954
"27",10,423
"28",2,348
"29",10,601
"30",9,607
"31",11,442
"32",9,934
"33",12,710
"34",10,399
"35",4,615
"36",2,820
"37",11,71
"38",11,783
"39",2,796
"40",8,525
"41",5,602
"42",10,606
"43",1,986
"44",10,895
"45",1,854
"46",2,26
"47",7,2
"48",1,307
"49",1,557
"50",9,883
