"","row","col"
"1",16,18
"2",27,986
"3",22,136
"4",21,794
"5",33,909
"6",27,974
"7",32,735
"8",25,796
"9",20,446
"10",13,59
"11",9,225
"12",37,633
"13",44,158
"14",25,105
"15",21,30
"16",28,998
"17",17,477
"18",11,45
"19",43,217
"20",29,166
"21",22,145
"22",11,537
"23",8,164
"24",2,356
"25",48,502
"26",42,920
"27",5,725
"28",43,446
"29",33,775
"30",18,895
"31",37,679
"32",13,322
"33",35,573
"34",27,915
"35",20,30
"36",29,579
"37",3,933
"38",41,721
"39",27,157
"40",44,529
"41",15,905
"42",12,906
"43",19,330
"44",43,152
"45",1,635
"46",22,178
"47",44,386
"48",37,414
"49",11,601
"50",12,718
