"","row","col"
"1",20,861
"2",39,793
"3",5,902
"4",4,287
"5",20,226
"6",49,518
"7",19,904
"8",5,468
"9",43,956
"10",40,196
"11",19,795
"12",32,656
"13",1,375
"14",26,24
"15",25,824
"16",7,827
"17",2,796
"18",42,35
"19",7,104
"20",45,714
"21",17,680
"22",16,912
"23",2,836
"24",43,943
"25",2,231
"26",11,580
"27",28,461
"28",47,218
"29",18,904
"30",10,371
"31",9,781
"32",2,849
"33",40,343
"34",35,977
"35",37,798
"36",10,417
"37",46,731
"38",39,801
"39",17,810
"40",11,344
"41",20,947
"42",35,189
"43",19,937
"44",8,583
"45",19,889
"46",42,357
"47",36,194
"48",38,319
"49",35,686
"50",24,448
"51",45,894
"52",13,564
"53",49,872
"54",18,845
"55",15,731
"56",4,853
"57",41,969
"58",24,134
"59",20,111
"60",38,888
"61",48,348
"62",38,111
"63",40,589
"64",1,888
"65",1,937
"66",45,337
"67",33,676
"68",49,515
"69",21,997
"70",40,856
"71",35,410
"72",40,997
"73",26,627
"74",19,197
"75",27,71
"76",10,431
"77",45,442
"78",45,166
"79",48,828
"80",20,568
"81",10,232
"82",35,493
"83",3,337
"84",17,971
"85",17,723
"86",11,230
"87",19,578
"88",45,297
"89",32,673
"90",19,910
"91",33,24
"92",13,586
"93",31,970
"94",3,328
"95",2,638
"96",12,317
"97",24,222
"98",16,463
"99",6,897
"100",11,459
