"","row","col"
"1",13,68
"2",17,886
"3",13,39
"4",17,472
"5",14,337
"6",2,295
"7",4,254
"8",4,347
"9",3,44
"10",5,294
"11",11,371
"12",13,415
"13",13,206
"14",5,462
"15",2,846
"16",3,959
"17",11,709
"18",9,499
"19",17,508
"20",1,979
"21",1,57
"22",5,811
"23",14,314
"24",3,282
"25",10,798
"26",6,377
"27",16,98
"28",17,248
"29",10,99
"30",9,851
"31",3,781
"32",17,798
"33",7,265
"34",3,804
"35",4,522
"36",7,686
"37",8,756
"38",17,697
"39",14,213
"40",10,505
"41",6,180
"42",12,193
"43",7,344
"44",11,616
"45",8,777
"46",13,87
"47",15,43
"48",12,167
"49",6,655
"50",5,233
