"","row","col"
"355011",6913,42
"1132762",26305,129
"2678472",6010,305
"3972108",19037,448
"3729812",18554,420
"2850162",16291,323
"110383",15117,13
"329545",12232,39
"2330373",5860,265
"718624",10676,83
"4018625",15963,453
"4869919",6302,548
"2471757",14654,281
"4096494",3140,461
"3825836",19465,431
"4906532",2995,552
"4420592",8871,497
"5197878",18083,582
"1454936",16684,167
"4245756",22748,477
"3676952",23219,414
"2786240",21537,316
"1031063",20710,118
"4421288",10633,497
"2054362",20366,233
"1168905",3080,135
"334542",23319,39
"1587839",20352,181
"962263",5088,111
"2618248",11747,298
"3754679",17835,423
"2366112",25534,268
"2799891",7765,318
"4144391",574,466
"3806674",16808,429
"722688",25722,83
"2495633",638,284
"1771591",25209,202
"4288174",11623,482
"1025729",7741,118
"4196982",14077,472
"1063333",12992,122
"1556045",4350,178
"93087",18498,11
"4714045",16194,530
"4544012",14232,510
"941944",2534,109
"2076753",1982,236
"5104113",21307,572
"4506856",6754,506
"4981849",3429,560
"227845",9386,27
"4322202",24520,485
"2350635",14805,267
"4721329",10537,531
"3585766",27295,404
"285186",7516,34
"4098798",8302,461
"4728683",7458,532
"3998253",11628,451
"2897949",10703,328
"2728125",13253,310
"2986075",20203,337
"1093849",14537,125
"2638100",16047,300
"2381054",13356,270
"5190856",27451,581
"2397628",24602,272
"4497132",9004,505
"2128317",5128,242
"3114182",20187,351
"4416623",26974,496
"724741",4680,84
"4438051",1894,499
"3979908",15083,449
"4136095",25183,464
"1558043",9273,178
"4777048",14247,537
"1479935",4340,170
"3130187",5400,353
"3034931",6788,343
"3465012",2992,391
"4723058",16559,531
"2633020",1301,300
"4288093",11372,482
"2349871",12096,267
"1463123",11561,168
"1775315",6382,203
"2303186",25121,261
"4953727",14856,557
"466141",22206,54
"1168083",460,135
"4893311",19615,550
"5181675",3332,581
"3270261",16773,369
"2215767",16677,251
"375225",1654,44
"184179",24600,21
"1009294",11539,116
"5044845",25883,566
"4387773",7471,494
"2775996",20362,315
"1602247",8126,183
"526375",16690,61
"1178159",4589,136
"3889981",11041,438
"1172249",13125,135
"908185",3394,105
"489244",5326,57
"69236",9456,9
"446097",18758,52
"4599586",24102,517
"1137260",575,131
"1086155",23358,124
"1630499",12851,186
"3805283",12478,429
"1568566",9593,179
"3538907",16608,399
"4912749",18735,552
"262870",12745,31
"742359",6849,86
"2745413",8649,312
"440709",3193,52
"82258",14853,10
"4095416",53,461
"152622",6114,18
"1326197",12344,153
"1239203",22635,143
"3901254",252,440
"2004385",5502,228
"4007968",15024,452
"4138050",3911,465
"3565484",6217,403
"3568276",13272,403
"1888729",17687,215
"3821529",9048,431
"4815317",11369,542
"361543",24208,42
"699755",10198,81
"2710932",25403,308
"2483852",19579,282
"3409588",13516,385
"1526963",1426,175
"3407401",8583,385
"3942339",7480,445
"3289013",23036,371
"1716467",16183,196
"4331385",24669,486
"1483409",12544,170
"5196959",16256,582
"1944132",26364,221
"4948413",24432,556
"1556191",4643,178
"303866",309,36
"4724784",23399,531
"856418",7683,99
"5037220",2983,566
"2674672",23766,304
"1589706",27467,181
"2794627",18114,317
"2361218",14482,268
"3811347",6422,430
"3035955",10493,343
"602617",24558,69
"3494633",13975,394
"796757",7406,92
"4589696",23402,516
"294772",7203,35
"4348277",8544,489
"3204514",10570,362
"3435946",6400,388
"5050862",12491,567
"687135",23467,79
"3269474",14631,369
"3552228",25328,400
"427354",23440,50
"4415476",24598,496
"4609791",24583,518
"362321",26241,42
"576322",24184,66
"2556832",20453,290
"3574948",1816,404
"4438856",3656,499
"369419",15443,43
"1460241",4266,168
"5200792",26249,582
"4016425",10443,453
"785931",23933,90
"3608607",18176,407
"1568210",7869,179
"3710527",10599,418
"2686784",25861,305
"1849279",10581,211
"4054012",20119,456
"1425557",7057,164
"1632475",20113,186
"2864926",24194,324
"686382",19974,79
"906167",25386,104
"4220408",3525,475
"2479285",8890,282
"3863814",7844,435
"3436401",7814,388
"4231739",13194,476
"4435045",21285,498
"2817283",7756,320
"2494470",24636,283
"3979173",12619,449
"1481441",7990,170
"5003259",12262,562
"2824266",26442,320
"4704037",15694,529
"2636205",10837,300
"5068867",6187,569
"4506090",5049,506
"4839519",20540,544
"4438293",2539,499
"123163",25105,14
"225666",3826,27
"3903886",9247,440
"2441308",27078,277
"1447732",24426,166
"105529",2099,13
"3457465",4680,390
"3045823",12681,344
"2927844",19704,331
"1777789",15010,203
"2157481",2747,245
"1540442",20685,176
"135657",27162,15
"3693558",15023,416
"2327721",26707,264
"1316440",1954,152
"1257021",22699,145
"1163576",14165,134
"4240883",10794,477
"1778600",17573,203
"1735435",22645,198
"830061",5022,96
"1144087",20407,131
"3657284",2900,413
"190818",18788,22
"1176669",26705,135
"2573213",21950,292
"2887858",3098,327
"4699383",3068,529
"4643716",24612,522
"4770306",25814,536
"3020242",15553,341
"834887",16529,96
"4838792",17957,544
"494547",19305,57
"700981",14660,81
"1841242",11817,210
"2354825",26991,267
"3554062",4915,401
"4344429",19200,488
"2671798",15689,304
"340335",13260,40
"2601146",11656,296
"4297550",7306,483
"4177432",6184,470
"4899342",8908,551
"5108712",7521,573
"4123705",22000,463
"754835",14603,87
"144908",4283,17
"4739374",15489,533
"5009291",3738,563
"430759",5031,51
"3651312",9775,412
"353635",2894,42
"5157156",12068,578
"3287297",15549,371
"2426378",13278,276
"316108",13535,37
"4317015",8259,485
"4024690",3992,454
"1869422",18299,213
"67141",4794,9
"1213518",22007,140
"3712004",15094,418
"1544345",5718,177
"2420131",17341,275
"1258090",26918,145
"2028129",4532,231
"4691842",7395,528
"5159492",17848,578
"387820",10750,45
"1502478",17718,172
"3077028",18509,347
"1808903",21822,206
"1539644",17677,176
"2729500",16484,310
"209368",1129,25
"2528963",8318,287
"4915496",1063,553
"2955969",17924,334
"3968228",9715,448
"5054789",21910,567
"2354945",27424,267
"538697",25474,62
"4803463",20935,540
"251120",6868,30
"4858038",26647,546
"2608618",7513,297
"2122830",8159,241
"3193319",3549,361
"1089473",4194,125
"2275178",1169,259
"287430",13136,34
"3023078",26262,341
"878486",20652,101
"2294604",3835,261
"475275",26777,55
"1604106",12501,183
"1751573",23828,200
"5137600",9499,576
"4956745",23428,557
"4972124",9043,559
"4349480",11264,489
"3574198",51,404
"4324397",5141,486
"3650567",7196,412
"767821",25445,88
"1940368",12929,221
"2544579",2179,289
"1812620",5200,207
"3531212",12955,398
"1329075",19232,153
"4221605",6597,475
"5140982",17912,576
"4139257",8948,465
"2506519",4336,285
"4684054",12677,527
"4396769",5275,495
"2634356",5058,300
"3832470",6993,432
"1670539",1976,191
"4794877",21333,539
"3442058",22755,388
"2687117",26772,305
"2948171",22178,333
"5248241",24274,588
"2477686",5212,282
"2669837",8026,304
"4063366",17417,457
"640855",2009,74
"4913117",19577,552
"4799195",10840,540
"4361901",5107,491
"4248992",4598,478
"253857",13422,30
"2332219",10309,265
"2506361",3934,285
"2056439",25122,233
"4016864",11921,453
"18114",5534,4
"2627348",12336,299
"4693159",10932,528
"2972869",16312,336
"3858285",17463,434
"4770698",27257,536
"4564438",15041,513
"2892085",16643,327
"3525118",14764,397
"611652",23227,70
"23053",17503,4
"3535108",3621,399
"4725028",24041,531
"3347985",16672,378
"3220796",15262,364
"5233195",10574,587
"4044723",25227,455
"3766019",22233,424
"4360453",25056,490
"3564314",3075,403
"3019344",10329,341
"167377",484,20
"958771",22302,110
"2016583",16870,229
"2576028",4574,293
"2203466",26487,249
"1956256",4827,223
"1886426",12622,215
"58861",9191,8
"1210949",13774,140
"3413143",21787,385
"1767591",16360,202
"4400604",16517,495
"1659444",18436,189
"4234655",22025,476
"780575",7952,90
"5210256",26364,583
"3579345",12430,404
"826759",24899,95
"1529922",12154,175
"4506834",6720,506
"3936275",18639,444
"4269256",15110,480
"4235254",24544,476
"3652265",13821,412
"1232057",5335,143
"5124662",196,575
"983774",24159,113
"493318",16060,57
"4584726",7410,516
"1873022",1426,214
"4510442",18375,506
"1900316",24251,216
"2470102",8067,281
"2773086",11323,315
"772985",12540,89
"3511805",4728,396
"2472253",16529,281
"2835123",24796,321
"2837412",3033,322
"3445433",3145,389
"4364947",22807,491
"5205011",10686,583
"2535181",22573,287
"752478",6983,87
"3269483",14935,369
"2951805",7045,334
"586622",1999,68
"2154279",22262,244
"5000561",6606,562
"3469125",22112,391
"3398828",11739,384
"4469603",17884,502
"4267977",11420,480
"1725635",17174,197
"1446612",18072,166
"2420379",18239,275
"2651863",22973,301
"2024470",21532,230
"4050750",12178,456
"1592694",9191,182
"2855893",3532,324
"4927105",19260,554
"4463658",24342,501
"3892071",16665,438
"294184",5828,35
"11669",10992,3
"1802550",27116,205
"196509",9870,23
"5241780",6252,588
"4902603",18048,551
"2676652",2078,305
"5092835",17014,571
"681905",6795,79
"2715072",7973,309
"4882652",22066,549
"453096",14608,53
"5082549",17584,570
"5026371",955,565
"4329706",19879,486
"259169",25586,30
"4767650",15795,536
"2297938",12322,261
"1215331",892,141
"4359830",23524,490
"3413461",22565,385
"1437342",11637,165
"3440274",18590,388
"3026599",11328,342
"3448189",9371,389
"238383",25032,28
"1691978",12945,193
"2450759",5626,279
"796968",7952,92
"1308166",7774,151
"2630527",19855,299
"2383092",26250,270
"3816327",23047,430
"3165945",22397,357
"1119919",5312,128
"1918833",20614,218
"2166248",24433,245
"2030647",10566,231
"2420554",18606,275
"4011114",22739,452
"3072152",6208,347
"1232665",6808,143
"492539",13770,57
"737112",17819,85
"352179",26255,41
"2774606",15626,315
"2337835",23673,265
"773582",14895,89
"1016701",9275,117
"360097",20701,42
"2144431",19269,243
"1647278",5829,188
"1063275",12902,122
"1686601",1257,193
"4684815",14263,527
"2464887",18590,280
"1772161",26524,202
"1675879",18268,191
"2766358",19705,314
"5149920",19041,577
"4752202",20892,534
"3992406",21639,450
"3684113",16416,415
"828427",1302,96
"472262",15763,55
"3232866",19192,365
"4222636",10647,475
"1805631",10796,206
"3446874",6512,389
"5164001",3821,579
"2928294",20778,331
"1148382",5612,132
"228477",11755,27
"2585094",8413,294
"5069102",6759,569
"1643533",24563,187
"1645168",439,188
"5228849",17215,586
"545538",19284,63
"146631",10425,17
"3105720",26850,350
"4229943",8650,476
"1912581",5882,218
"2946730",18481,333
"840710",3523,97
"895665",20259,103
"445884",18278,52
"3955563",1475,447
"3096872",23294,349
"2350257",13445,267
"2842953",19710,322
"2081764",16502,236
"4727791",4433,532
"3252535",20053,367
"3892163",16908,438
"1945680",3653,222
"1633071",22863,186
"1185413",6128,137
"4063017",16813,457
"581027",12320,67
"1159974",1338,134
"4783035",462,538
"1156655",12210,133
"4260013",10922,479
"4016111",9597,453
"3413600",22831,385
"4792229",8751,539
"3091846",9158,349
"5002356",10546,562
"2667123",27086,303
"5167489",14733,579
"3026505",10408,342
"3289361",24318,371
"2801011",12265,318
"2799252",6293,318
"1553447",26364,177
"1581695",27055,180
"994895",24833,114
"291209",24943,34
"4209402",23225,473
"508056",15420,59
"4126651",1986,464
"834468",15489,96
"90751",12678,11
"1535318",3832,176
"3175455",7341,359
"4732097",18617,532
"2196780",3603,249
"2636382",11505,300
"2017239",19334,229
"4585228",8798,516
"2642857",1323,301
"287272",12883,34
"2937069",14863,332
"395439",3368,47
"2896354",3304,328
"1007192",6268,116
"2010415",23422,228
"2444112",8843,278
"5002890",11352,562
"3066655",13803,346
"4582921",3146,516
"911727",16187,105
"2369764",7114,269
"101691",16619,12
"5172102",466,580
"4169115",12830,469
"491515",10869,57
"4864274",17325,547
"4877229",4269,549
"677277",17503,78
"1476623",22018,169
"5035083",24542,565
"90146",10786,11
