"","row","col"
"4880259",3007,424
"1355280",19474,118
"4589833",16118,399
"5251543",23247,454
"1638746",19400,143
"2047420",2550,182
"1807157",13107,159
"3706869",16536,325
"3202000",10871,280
"3207221",4102,281
"3833520",22588,337
"2904405",8649,254
"1297997",16958,113
"4581613",27210,398
"2880043",14682,252
"467715",11647,37
"2273120",15139,203
"3045066",23880,266
"1567664",4042,138
"5085821",11416,440
"1682526",11895,148
"2394664",20415,213
"2021503",20790,179
"4478239",16822,389
"4840731",19573,420
"621805",14465,50
"1201658",25642,104
"2165386",5473,193
"1034504",5065,91
"1652460",25598,144
"4391",8801,1
"574985",27501,46
"3447250",1475,304
"4543053",17464,395
"2197750",3137,196
"1191754",4490,104
"3619301",22649,318
"2922837",18338,255
"834473",11760,72
"1067239",2811,94
"5219157",7002,452
"4176482",24041,365
"1160005",22807,101
"378384",3127,30
"2617552",16892,231
"1189707",106,104
"132061",16197,10
"1284894",23974,111
"3162452",12170,276
"5205823",7858,451
"1910811",14636,168
"4526192",6256,394
"2351745",10522,210
"492100",16558,39
"699618",16605,56
"487926",6263,39
"4453437",12400,387
"4801965",23277,417
"3802769",3378,335
"4115825",16117,360
"1821906",15010,160
"2456124",10146,219
"2645972",25392,233
"4828844",22898,419
"4394383",16920,382
"2276491",21823,203
"5163531",5670,448
"4609563",382,401
"4888106",20826,424
"52734",22520,4
"2413742",22857,215
"5106431",15920,442
"275390",1498,22
"134240",20532,10
"3866410",16970,340
"4686271",4407,407
"4157605",8606,364
"309475",14513,24
"3977586",21804,349
"2578897",22309,228
"4551993",12309,396
"2174896",24532,193
"3709226",24050,325
"1391053",2753,122
"4248641",7426,371
"1042860",25596,91
"2771493",14894,244
"1501711",17705,130
"2797397",13990,246
"1121660",20653,98
"3982170",3599,350
"3721617",8862,327
"2019437",15861,179
"2379285",15899,212
"185080",6557,15
"322029",12041,25
"963947",18813,85
"904656",16196,80
"4104029",14291,359
"906006",19087,80
"170114",3926,14
"4712825",25614,409
"1875406",26090,165
"2399700",4833,214
"283300",17265,22
"1282062",18348,111
"364568",24256,28
"2336493",913,209
"2977710",8569,260
"3777882",20032,332
"167671",26092,13
"3138182",18004,274
"2944284",6765,257
"4049076",847,355
"1287616",3721,112
"3527577",568,311
"2864351",10733,251
"1872744",20735,165
"3003788",3691,263
"259110",24093,20
"4232214",25554,369
"3606871",21922,317
"4865322",23714,422
"2189814",26997,194
"2728088",23662,240
