"","row","col"
"1",2,193
"2",14,791
"3",5,953
"4",26,45
"5",21,405
"6",16,189
"7",28,29
"8",14,698
"9",19,727
"10",30,988
"11",37,708
"12",13,502
"13",9,76
"14",13,522
"15",28,262
"16",33,918
"17",15,545
"18",30,934
"19",29,457
"20",39,552
"21",1,818
"22",13,483
"23",30,920
"24",28,546
"25",18,367
"26",19,391
"27",25,243
"28",35,358
"29",2,788
"30",28,881
"31",2,418
"32",6,694
"33",24,320
"34",12,127
"35",29,810
"36",2,574
"37",34,792
"38",32,127
"39",32,769
"40",39,16
"41",17,205
"42",10,972
"43",15,212
"44",1,139
"45",19,806
"46",35,26
"47",9,340
"48",3,577
"49",23,900
"50",26,727
"51",22,690
"52",11,919
"53",28,313
"54",32,234
"55",28,309
"56",9,573
"57",19,212
"58",39,918
"59",28,665
"60",39,204
"61",32,916
"62",36,7
"63",3,459
"64",25,630
"65",4,148
"66",12,519
"67",14,77
"68",34,442
"69",35,919
"70",25,706
"71",12,192
"72",16,921
"73",4,176
"74",3,525
"75",39,384
"76",14,126
"77",14,203
"78",22,805
"79",34,397
"80",13,422
"81",38,473
"82",4,657
"83",23,895
"84",2,981
"85",16,38
"86",33,776
"87",16,875
"88",34,743
"89",25,20
"90",22,961
"91",28,403
"92",21,252
"93",20,785
"94",38,726
"95",4,904
"96",27,714
"97",18,784
"98",5,217
"99",2,113
"100",33,96
