"","row","col"
"6667",16323,1
"9078",22855,1
"9727",24929,1
"3672",9786,1
"9930",25370,1
"11592",2495,2
"11407",1473,2
"16744",15401,2
"13432",6437,2
"17479",17218,2
"29763",26099,3
"22412",4039,3
"30251",26874,3
"21698",1141,3
"28206",19894,3
"32900",8274,4
"36546",17540,4
"39036",25148,4
"30819",1728,4
"37596",21573,4
"43454",25572,5
"42678",20076,5
"42969",23409,5
"41937",18662,5
"42198",19040,5
"52870",25443,6
"51068",20916,6
"44129",1111,6
"51456",22115,6
"44097",1064,6
"61786",24955,7
"58982",16890,7
"60742",22132,7
"54998",6074,7
"58519",15840,7
"68660",18526,8
"62852",311,8
"70923",25123,8
"63064",1004,8
"68000",16182,8
"73658",5707,9
"74625",8684,9
"79163",25591,9
"72315",1872,9
"73238",4545,9
"80658",1632,10
"80694",1693,10
"90469",23957,10
"86549",14948,10
"83756",8555,10
"101533",25548,11
"95096",8907,11
"94743",6734,11
"94948",7761,11
"95191",9093,11
"112888",24262,12
"105822",7860,12
"106759",10066,12
"112520",23504,12
"111478",21217,12
"117154",10084,13
"117653",11245,13
"119109",15308,13
"118972",14964,13
"120941",20059,13
"122812",881,14
"128154",15932,14
"122715",686,14
"127024",13162,14
"124506",4849,14
"135328",9636,15
"134836",7842,15
"137286",15950,15
"136121",11527,15
"135727",10915,15
"146172",18336,16
"140323",452,16
"141487",4725,16
"149118",27037,16
"142210",7242,16
"149553",561,17
"152538",7331,17
"159915",24323,17
"149362",68,17
"157851",20200,17
"165516",12637,18
"169666",25367,18
"163841",8216,18
"166617",16789,18
"169450",24790,18
"174809",14851,19
"174067",12435,19
"170853",2631,19
"174361",13242,19
"175573",16662,19
"182402",11583,20
"179683",4750,20
"181603",10043,20
"186520",25976,20
"186608",26290,20
"192924",19168,21
"192893",19116,21
"192168",16813,21
"188062",5516,21
"192284",16987,21
"199864",10411,22
"206448",26389,22
"202863",17933,22
"202108",15958,22
"197471",4959,22
"208814",6513,23
"208269",4552,23
"210571",13083,23
"208745",6178,23
"209800",9619,23
"215640",3311,24
"216654",6217,24
"215741",3467,24
"221346",23023,24
"221852",24185,24
"225543",6565,25
"232014",25941,25
"230405",20921,25
"230951",22650,25
"230660",21561,25
"238740",13859,26
"239793",16521,26
"239371",15497,26
"240177",17564,26
"243937",26150,26
"245732",6582,27
"247226",15542,27
"247887",18454,27
"248019",20239,27
"248021",20241,27
"253124",17375,28
"248972",534,28
"251463",10817,28
"253733",18983,28
"253943",19578,28
"256913",4122,29
"261104",15533,29
"256475",2961,29
"264014",25486,29
"260040",12920,29
"269852",18990,30
"265666",3657,30
"267140",9542,30
"267100",9384,30
"264984",1056,30
"282935",25669,31
"282698",25103,31
"282368",24367,31
"278533",15872,31
"276193",10165,31
"289972",23227,32
"287906",16435,32
"286953",12360,32
"285380",5131,32
"289173",20074,32
"292166",1566,33
"294394",6975,33
"296365",11230,33
"298872",17262,33
"298995",17574,33
"304538",3741,34
"309278",14395,34
"311643",19927,34
"308864",13551,34
"314533",26938,34
"317598",6277,35
"319779",10647,35
"321586",14360,35
"326938",27096,35
"322154",15363,35
"328385",4348,36
"332742",15281,36
"329405",7390,36
"329436",7428,36
"336305",26618,36
"340026",11584,37
"337755",5827,37
"337754",5826,37
"338761",8405,37
"344529",26869,37
"347209",9064,38
"348138",11433,38
"349205",14256,38
"348113",11397,38
"352784",26541,38
"358882",16529,39
"361842",24154,39
"357368",12382,39
"357211",12082,39
"353849",1319,39
"368203",12025,40
"366538",8355,40
"369000",13557,40
"369310",14339,40
"371708",20272,40
"379554",10802,41
"375566",1177,41
"375112",134,41
"379175",10138,41
"382099",17244,41
"397389",25164,42
"396559",23117,42
"393374",15787,42
"390501",9737,42
"391755",12247,42
"407881",24943,43
"401201",8146,43
"398903",1636,43
"403332",13751,43
"408218",26317,43
"414872",16694,44
"416929",21832,44
"410752",5914,44
"411629",8151,44
"411172",7342,44
"424540",17930,45
"421285",9258,45
"422337",11856,45
"420111",5658,45
"426301",25567,45
"433716",16994,46
"430070",7930,46
"430327",8513,46
"432359",13572,46
"433509",16478,46
"440817",7664,47
"442235",11972,47
"442894",13690,47
"445625",20821,47
"439241",3410,47
"450597",9637,48
"456072",26679,48
"455089",23198,48
"450589",9622,48
"452588",15250,48
"460759",10102,49
"457350",1952,49
"467059",24275,49
"463814",17245,49
"465538",21306,49
"470738",5455,50
"471813",8193,50
"469703",3098,50
"475441",19902,50
"477823",26873,50
"478488",3864,51
"480001",9668,51
"483712",23847,51
"482999",20050,51
"479354",7362,51
"489847",16609,52
"487042",7856,52
"485075",1334,52
"486315",5310,52
"486584",6322,52
"503722",22479,53
"501710",17483,53
"496529",5957,53
"500376",14520,53
"499314",12121,53
"509560",16151,54
"509080",13719,54
"508623",11614,54
"511087",25774,54
"507883",8836,54
"513467",10851,55
"512887",7693,55
"511589",2423,55
"511977",4448,55
"515958",24688,55
"520978",13154,56
"520639",12346,56
"518603",5590,56
"523279",19600,56
"517775",3441,56
"530436",17610,57
"528649",10716,57
"530322",16891,57
"531110",19465,57
"528044",8060,57
"540896",18738,58
"543261",25412,58
"534953",3551,58
"534462",2640,58
"541965",20868,58
"544983",5995,59
"544117",2015,59
"546096",10234,59
"544695",4876,59
"544198",2855,59
"552377",8181,60
"558293",25471,60
"551946",7282,60
"556557",21079,60
"552083",7503,60
"563189",14670,61
"558810",110,61
"565726",23439,61
"562144",11469,61
"562788",13173,61
"568161",4294,62
"572895",18634,62
"571080",12152,62
"572110",15877,62
"570162",10287,62
"576797",5511,63
"581025",16898,63
"578704",10821,63
"578474",10408,63
"581475",18412,63
"584862",1352,64
"586687",7832,64
"588350",13457,64
"587865",12649,64
"587373",10363,64
"596498",8840,65
"602944",23482,65
"604099",25917,65
"597434",10768,65
"603357",24301,65
"609761",11548,66
"611785",16192,66
"615423",24368,66
"605126",758,66
"610181",12710,66
"620896",9295,67
"617412",1940,67
"619933",7364,67
"618429",4370,67
"626736",22583,67
"631110",8098,68
"632007",12198,68
"635348",22116,68
"634296",18419,68
"631381",9600,68
"637148",1027,69
"641242",12990,69
"644410",23194,69
"640295",10280,69
"636991",205,69
"648387",9146,70
"651224",17864,70
"645814",1462,70
"646189",3023,70
"645976",2173,70
"654995",2634,71
"656875",12421,71
"656915",12493,71
"656536",10859,71
"655470",5015,71
"667200",18716,72
