"","row","col"
"3677",9796,1
"1292",4473,1
"2111",6013,1
"2228",6190,1
"7699",18510,1
"2828",7727,1
"6650",16303,1
"10098",25726,1
"25",441,1
"2247",6212,1
"8554",20577,1
"5436",13688,1
"589",3154,1
"7985",18964,1
"1554",4848,1
"5768",14930,1
"1328",4529,1
"7703",18514,1
"2890",7840,1
"9409",24150,1
"3778",10450,1
"9228",23280,1
"4064",11004,1
"2349",6329,1
"10404",26956,1
"8728",20891,1
"6247",15650,1
"7169",17716,1
"10180",25865,1
"9922",25358,1
"9421",24169,1
"9303",23379,1
"8811",20977,1
"7002",17311,1
"690",3277,1
"4030",10960,1
"10056",25582,1
"3607",9684,1
"7182",17734,1
"3334",9010,1
"9486",24261,1
"8696",20856,1
"4858",12440,1
"9113",22958,1
"9314",23393,1
"5832",15015,1
"9010",22707,1
"4694",12038,1
"6581",16211,1
"6500",16014,1
"2831",7734,1
"6015",15263,1
"1548",4839,1
"8248",19396,1
"570",3130,1
"643",3218,1
"4524",11745,1
"713",3311,1
"8405",19993,1
"10504",27217,1
"6919",17191,1
"9709",24885,1
"10005",25495,1
"2788",7660,1
"6295",15737,1
"4300",11374,1
"7077",17426,1
"7723",18536,1
"6220",15507,1
"8779",20942,1
"8329",19869,1
"6982",17278,1
"10589",27508,1
"2726",7552,1
"6277",15709,1
"1202",4064,1
"4255",11288,1
"8006",18992,1
"2356",6336,1
"2132",6042,1
"5669",14814,1
"10138",25799,1
"1838",5287,1
"8745",20908,1
"6767",16480,1
"4801",12348,1
"1400",4643,1
"5421",13673,1
"6144",15412,1
"5550",14024,1
"273",1104,1
"2195",6147,1
"2122",6026,1
"3523",9396,1
"9208",23255,1
"281",1117,1
"9119",22967,1
"9961",25428,1
"5147",12939,1
"9902",25321,1
"21004",27149,2
"12212",3809,2
"10884",533,2
"19029",21768,2
"18479",20246,2
"13697",7357,2
"13574",6679,2
"13848",7684,2
"14229",8576,2
"19777",24115,2
"12871",5293,2
"16563",15197,2
"15547",12523,2
"13479",6533,2
"18129",18486,2
"15381",12163,2
"17849",18074,2
"11652",2559,2
"12511",4621,2
"16097",13644,2
"13031",5512,2
"18157",18678,2
"18716",20944,2
"20165",25029,2
"15033",10749,2
"14300",8700,2
"13835",7646,2
"14387",8816,2
"14071",8065,2
"19980",24505,2
"11686",2597,2
"21199",27450,2
"14445",8913,2
"14185",8247,2
"19424",23093,2
"13139",6019,2
"14999",10691,2
"16422",14872,2
"17562",17341,2
"21101",27327,2
"13883",7745,2
"11513",2392,2
"17793",17915,2
"15704",12835,2
"11103",952,2
"19254",22303,2
"12112",3266,2
"13223",6138,2
"12597",4779,2
"10855",483,2
"19293",22429,2
"20285",25370,2
"16220",14367,2
"20883",26747,2
"14609",9328,2
"18430",20160,2
"13242",6167,2
"17188",16626,2
"17644",17524,2
"12012",3149,2
"10685",117,2
"11767",2685,2
"20614",26116,2
"15698",12827,2
"15269",11629,2
"19515",23302,2
"17339",16881,2
"13688",7343,2
"16580",15215,2
"15252",11600,2
"18216",18809,2
"18668",20896,2
"17940",18197,2
"11973",3107,2
"11780",2703,2
"15122",11019,2
"16241",14398,2
"17624",17495,2
"16330",14612,2
"15897",13249,2
"14900",10531,2
"20693",26258,2
"11230",1251,2
"10707",158,2
"20724",26303,2
"12805",5217,2
"12307",3974,2
"10839",393,2
"16680",15329,2
"13753",7522,2
"16746",15404,2
"15835",13138,2
"18185",18757,2
"12007",3143,2
"20701",26269,2
"20262",25280,2
"11910",3012,2
"15987",13434,2
"15710",12844,2
"14481",8975,2
"22410",4036,3
"23042",6347,3
"24690",11287,3
"26106",15271,3
"25627",14512,3
"27542",17807,3
"24012",9259,3
"29001",23371,3
"28397",20766,3
"27555",17828,3
"26722",16292,3
"28293",20336,3
"22395",4010,3
"25925",15039,3
"29483",25209,3
"24547",10865,3
"22653",5081,3
"28103",19542,3
"23553",7962,3
"28143",19669,3
"23247",6672,3
"26959",16770,3
"26252",15436,3
"27925",19027,3
"28589",21635,3
"28489",21057,3
"28125",19602,3
"23588",8005,3
"28323",20373,3
"24737",11391,3
"24830",11553,3
"23717",8228,3
"27781",18712,3
"21500",591,3
"27795",18740,3
"24778",11467,3
"27623",18279,3
"25856",14786,3
"29370",24825,3
"27301",17300,3
"25751",14664,3
"29293",24695,3
"25776",14697,3
"23782",8539,3
"28629",21721,3
"25865",14928,3
"29898",26309,3
"23552",7961,3
"22633",4705,3
"29159",23925,3
"22964",6260,3
"27278",17267,3
"26669",16223,3
"21371",380,3
"28304",20350,3
"21378",404,3
"23719",8230,3
"26310",15511,3
"24253",9963,3
"26711",16281,3
"24505",10815,3
"25324",13415,3
"24135",9707,3
"26629",16117,3
"22225",3661,3
"23753",8269,3
"29549",25316,3
"25663",14551,3
"24616",11139,3
"25495",14009,3
"22731",5427,3
"26850",16475,3
"21354",355,3
"29424",24950,3
"25357",13457,3
"21614",897,3
"25399",13503,3
"27788",18725,3
"24840",11567,3
"28005",19147,3
"24001",9238,3
"28668",21788,3
"24579",10904,3
"21912",2868,3
"25726",14634,3
"26229",15411,3
"27481",17674,3
"23161",6559,3
"26523",15954,3
"26882",16525,3
"24280",10371,3
"21395",430,3
"28639",21737,3
"26012",15163,3
"21727",1823,3
"26312",15513,3
"23455",7723,3
"28720",22061,3
"21337",325,3
"30063",26531,3
"33657",10004,4
"32345",6576,4
"32834",8191,4
"37638",21735,4
"36984",18608,4
"39123",25513,4
"30789",1645,4
"36613",17715,4
"33390",9386,4
"37904",22263,4
"33259",9162,4
"34433",12011,4
"36078",16101,4
"34441",12021,4
"38222",23256,4
"38873",24855,4
"38584",24424,4
"36888",18483,4
"36000",15883,4
"33139",8991,4
"37279",19401,4
"31690",4703,4
"32808",8151,4
"36688",18099,4
"36420",17314,4
"39583",26875,4
"30795",1651,4
"32550",7736,4
"33622",9958,4
"37966",22444,4
"32010",5967,4
"39753",27482,4
"31256",3544,4
"34982",13971,4
"35255",14548,4
"36160",16608,4
"36381",17234,4
"38825",24783,4
"39020",25127,4
"30804",1662,4
"30720",1061,4
"35100",14144,4
"33862",10549,4
"38261",23510,4
"34827",13195,4
"34003",10863,4
"33137",8986,4
"38986",25091,4
"39567",26822,4
"31575",4512,4
"35623",15231,4
"37756",22025,4
"31857",5397,4
"33091",8911,4
"34080",11105,4
"31867",5412,4
"31542",4404,4
"36867",18454,4
"38688",24589,4
"34761",13096,4
"37343",19565,4
"39103",25487,4
"32524",7694,4
"38561",24400,4
"33414",9421,4
"32157",6259,4
"31029",2746,4
"30577",426,4
"36734",18199,4
"32601",7862,4
"32936",8566,4
"36763",18244,4
"30931",1869,4
"30709",1043,4
"37874",22232,4
"31155",3380,4
"32054",6019,4
"34928",13448,4
"35647",15258,4
"35165",14270,4
"37315",19460,4
"39748",27472,4
"31109",3308,4
"38826",24785,4
"36662",18047,4
"39270",26065,4
"30656",922,4
"32052",6016,4
"39600",26895,4
"35395",14740,4
"35736",15358,4
"32670",7959,4
"39003",25109,4
"31820",5344,4
"34082",11107,4
"34083",11108,4
"32394",6694,4
"39208",25859,4
"33940",10755,4
"35961",15788,4
"41089",8005,5
"42317",19211,5
"41137",8064,5
"40106",3780,5
"42558",19864,5
"41355",11327,5
"40540",6031,5
"42599",19930,5
"40396",5408,5
"43263",24195,5
"40478",5957,5
"43404",25483,5
"40704",6445,5
"43687",26375,5
"40683",6405,5
"41861",18314,5
"43197",24062,5
"40035",3307,5
"43036",23698,5
"42409",19502,5
"43617",26232,5
"40558",6063,5
"40715",6466,5
"40230",4488,5
"41589",15618,5
"43496",26007,5
"42949",23372,5
"40464",5941,5
"42268",19146,5
"41465",12648,5
"42360",19273,5
"43611",26226,5
"43205",24072,5
"42669",20060,5
"43489",25999,5
"42085",18892,5
"40689",6417,5
"41190",8147,5
"40340",5297,5
"40966",7846,5
"41764",16993,5
"41609",15642,5
"43053",23809,5
"43668",26341,5
"40176",3894,5
"43001",23444,5
"43218",24101,5
"39920",2892,5
"42436",19535,5
"42331",19237,5
"39938",2919,5
"39823",2419,5
"40043",3700,5
"42518",19795,5
"42015",18783,5
"41298",9009,5
"41617",15673,5
"40659",6366,5
"40537",6026,5
"42569",19882,5
"41272",8950,5
"40931",6852,5
"43171",24016,5
"43184",24039,5
"43709",27004,5
"39889",2762,5
"41218",8199,5
"42383",19459,5
"42252",19117,5
"42676",20073,5
"41157",8090,5
"42012",18776,5
"39998",3012,5
"43201",24067,5
"43126",23896,5
"43552",26146,5
"41093",8009,5
"43422",25523,5
"41502",13967,5
"40830",6670,5
"43340",25332,5
"42802",20277,5
"41707",16760,5
"40421",5521,5
"40600",6133,5
"43731",27515,5
"40122",3803,5
"41149",8078,5
"41762",16988,5
"40451",5926,5
"42601",19932,5
"42429",19526,5
"42191",19029,5
"43244",24165,5
"42378",19444,5
"43004",23447,5
"41666",16091,5
"43602",26215,5
"43380",25396,5
"43417",25511,5
"48593",15201,6
"45128",4751,6
"48699",15323,6
"48615",15224,6
"45489",5296,6
"45384",5089,6
"47057",10702,6
"49029",15848,6
"45401",5115,6
"47077",10729,6
"49406",16998,6
"45262",4933,6
"51511",22192,6
"50251",18712,6
"46047",6296,6
"49302",16813,6
"45934",6126,6
"49736",17749,6
"52552",24833,6
"51895",23398,6
"48671",15287,6
"51632",22927,6
"52796",25326,6
"52417",24621,6
"48891",15557,6
"47186",10856,6
"52010",23821,6
"45997",6239,6
"45026",4601,6
"52293",24393,6
"46279",7252,6
"51306",21519,6
"51525",22208,6
"46891",9778,6
"46491",7827,6
"50177",18597,6
"50135",18538,6
"45496",5305,6
"46970",9931,6
"52635",24980,6
"52882",25460,6
"48205",13689,6
"46896",9822,6
"51384",21821,6
"48857",15510,6
"44949",4408,6
"44713",3720,6
"44832",3890,6
"49169",16268,6
"52930",25553,6
"51972",23770,6
"53379",27500,6
"52002",23809,6
"50449",19373,6
"51570",22724,6
"44887",3994,6
"47731",12493,6
"48406",14227,6
"45879",5986,6
"52033",23848,6
"49461",17065,6
"52512",24766,6
"49041",16048,6
"46506",7854,6
"44059",1015,6
"47001",10344,6
"50676",20064,6
"50575",19537,6
"49857",18003,6
"51480",22150,6
"47383",11883,6
"45820",5915,6
"52948",25575,6
"49851",17997,6
"52348",24463,6
"51460",22120,6
"53231",27166,6
"45928",6116,6
"49010",15819,6
"49301",16812,6
"49917",18082,6
"46097",6356,6
"51781",23252,6
"47728",12490,6
"51868",23363,6
"53232",27168,6
"51718",23178,6
"52162",24045,6
"49234",16551,6
"43760",329,6
"51362",21643,6
"51409",21974,6
"51007",20851,6
"46354",7381,6
"44999",4529,6
"49676",17508,6
"46200",6735,6
"44489",1933,6
"44969",4464,6
"47335",11612,6
"60345",21432,7
"58657",16328,7
"58219",15350,7
"53405",7,7
"62494",27259,7
"61826",25219,7
"59808",19423,7
"58441",15716,7
"56383",10412,7
"58138",15026,7
"60561",21734,7
"60733",22119,7
"62220",26631,7
"60793",22200,7
"62370",26835,7
"62568",27339,7
"59643",18614,7
"54260",3706,7
"54995",6070,7
"55860",9539,7
"60022",19907,7
"54975",6013,7
"61492",23901,7
"60220",20717,7
"60855",22285,7
"62036",26204,7
"53496",229,7
"62588",27363,7
"60387",21478,7
"53977",1526,7
"55315",7169,7
"56821",11912,7
"59286",17861,7
"62457",27217,7
"57168",12873,7
"54202",2956,7
"59766",19367,7
"62270",26688,7
"61187",23396,7
"62089",26267,7
"58991",16901,7
"62153",26410,7
"60918",22718,7
"55138",6585,7
"55580",7987,7
"61109",23226,7
"59402",18155,7
"54387",4154,7
"54371",4133,7
"55179",6685,7
"57947",14742,7
"61966",26077,7
"56888",12026,7
"56303",10313,7
"57215",12938,7
"60254",20793,7
"59281",17845,7
"55735",9072,7
"61394",23765,7
"61656",24441,7
"61767",24924,7
"56098",10049,7
"55248",6813,7
"58656",16327,7
"60449",21555,7
"56626",11188,7
"61277",23589,7
"62645",27496,7
"55901",9737,7
"57088",12526,7
"56379",10407,7
"57676",14040,7
"53425",39,7
"60472",21584,7
"60580",21768,7
"56999",12355,7
"62596",27378,7
"58552",16133,7
"53562",383,7
"60521",21665,7
"59864",19506,7
"60935",22737,7
"62218",26628,7
"54505",4975,7
"54656",5167,7
"59781",19390,7
"59860",19502,7
"59291",17867,7
"55813",9360,7
"55882",9710,7
"57473",13716,7
"57151",12852,7
"57802",14219,7
"58021",14871,7
"59287",17862,7
"57636",13994,7
"59692",19267,7
"59014",16926,7
"62064",26234,7
"54673",5195,7
"62927",798,8
"65308",8227,8
"64940",7172,8
"68816",18969,8
"70763",24832,8
"63893",3835,8
"64152",5001,8
"65394",8888,8
"69425",20546,8
"68608",18407,8
"65746",9606,8
"66199",10925,8
"67378",14194,8
"63101",1126,8
"66791",12991,8
"65010",7356,8
"68570",18350,8
"62786",185,8
"65266",8163,8
"65026",7376,8
"62693",36,8
"71498",26874,8
"63695",3435,8
"66592",12171,8
"67577",14993,8
"63357",2481,8
"70639",24624,8
"63706",3459,8
"69461",20669,8
"68331",17022,8
"70991",25332,8
"64855",6757,8
"64691",6445,8
"67552",14957,8
"71296",26627,8
"65590",9210,8
"70302",23716,8
"66724",12885,8
"66280",11374,8
"70656",24644,8
"64380",5292,8
"63253",1979,8
"65364",8832,8
"64676",6183,8
"64628",6093,8
"69107",19721,8
"64160",5010,8
"69840",22173,8
"65699",9492,8
"67288",14051,8
"68217",16845,8
"68633",18446,8
"65052",7413,8
"70369",23873,8
"67402",14233,8
"71101",25620,8
"65373",8843,8
"67628",15205,8
"66174",10894,8
"64167",5017,8
"66209",10944,8
"71457",26827,8
"67091",13751,8
"67637",15215,8
"71269",26196,8
"64387",5304,8
"67720",15460,8
"62940",819,8
"66254",11327,8
"70181",23334,8
"69867",22281,8
"69376",20487,8
"70476",24096,8
"68242",16877,8
"67686",15424,8
"67405",14237,8
"70895",25093,8
"64189",5051,8
"71342",26680,8
"67733",15479,8
"68403",17490,8
"71189",25888,8
"66960",13252,8
"70988",25329,8
"65598",9219,8
"63724",3489,8
"67834",15810,8
"65480",9063,8
"71529",26907,8
"67010",13338,8
"69779",22083,8
"63089",1109,8
"66895",13154,8
"64169",5019,8
"69521",20823,8
"65635",9400,8
"69217",20086,8
"63705",3458,8
"70995",25343,8
"69311",20320,8
"75265",11877,9
"79249",25911,9
"74319",7821,9
"71610",70,9
"72577",3050,9
"71594",44,9
"71894",548,9
"79010",25324,9
"73189",4481,9
"74259",7717,9
"74100",7433,9
"79573",26658,9
"73801",6512,9
"75177",11694,9
"75184",11703,9
"73517",5357,9
"74510",8070,9
"77564",20238,9
"78297",22852,9
"72709",3217,9
"72768",3306,9
"71966",702,9
"72396",2423,9
"79017",25340,9
"78094",22014,9
"78099",22020,9
"78292",22846,9
"77361",19877,9
"75694",13868,9
"78878",24852,9
"77911",20969,9
"78622",24089,9
"74615",8520,9
"74582",8190,9
"74413",7938,9
"75530",13238,9
"77991",21368,9
"77723",20464,9
"75022",11448,9
"79428",26250,9
"78746",24389,9
"72293",1828,9
"76955",18194,9
"72350",1917,9
"71605",64,9
"74465",7999,9
"74935",10925,9
"77861",20916,9
"73398",5114,9
"78942",24971,9
"79415",26235,9
"73357",4909,9
"78748",24391,9
"76684",16922,9
"77855",20910,9
"75063",11520,9
"77893",20950,9
"76025",14660,9
"75497",13188,9
"76683",16921,9
"75999",14498,9
"72390",2409,9
"77278",19645,9
"77643",20361,9
"76288",15783,9
"76699",16939,9
"73427",5251,9
"73582",5531,9
"71945",677,9
"74908",10702,9
"77694",20431,9
"78111",22036,9
"75997",14452,9
"79625",26714,9
"77360",19876,9
"74894",10678,9
"74316",7817,9
"72594",3079,9
"74351",7863,9
"77793",20779,9
"72332",1894,9
"73585",5534,9
"72847",3425,9
"76205",15107,9
"73888",6766,9
"76467",16229,9
"78899",24898,9
"77930",20989,9
"75479",13160,9
"74081",7391,9
"79194",25809,9
"76751",17113,9
"73307",4668,9
"72180",1203,9
"77688",20424,9
"75800",14031,9
"76204",15106,9
"77136",19295,9
"77755",20673,9
"79387",26176,9
"85838",13474,10
"85890",13597,10
"89377",21795,10
"88321",19615,10
"80066",416,10
"80436",1164,10
"89481",21988,10
"89970",22929,10
"88275",19519,10
"84545",10266,10
"90773",24591,10
"86059",13922,10
"91767",26836,10
"85912",13628,10
"89282",21588,10
"84055",9338,10
"81232",2900,10
"90639",24342,10
"85542",12835,10
"85562",12866,10
"88367",19726,10
"86236",14308,10
"87838",18163,10
"80311",914,10
"84878",11145,10
"87184",16625,10
"82885",6650,10
"85393",12448,10
"85285",12216,10
"84738",10853,10
"91570",26458,10
"92003",27322,10
"85117",11823,10
"83871",8812,10
"80049",370,10
"84025",9292,10
"90121",23281,10
"82977",6905,10
"80755",1850,10
"91624",26576,10
"91012",25152,10
"81237",2912,10
"81948",4497,10
"89421",21870,10
"83799",8643,10
"88902",20775,10
"84872",11123,10
"90286",23579,10
"87922",18379,10
"82450",5645,10
"82350",5396,10
"88677",20325,10
"81799",4223,10
"86761",15591,10
"91194",25616,10
"87953",18455,10
"90479",23985,10
"84932",11265,10
"83633",8318,10
"83796",8640,10
"90015",23014,10
"88146",19181,10
"81254",2985,10
"89101",21196,10
"80540",1360,10
"86192",14226,10
"90359",23705,10
"86661",15203,10
"80574",1447,10
"83967",9187,10
"84670",10667,10
"83053",7063,10
"80580",1459,10
"90632",24333,10
"91415",26093,10
"90737",24522,10
"88407",19793,10
"91271",25744,10
"84383",10059,10
"90113",23265,10
"84331",9968,10
"82082",4760,10
"81661",3895,10
"88435",19845,10
"82746",6292,10
"85931",13655,10
"85563",12867,10
"86830",15741,10
"80192",703,10
"81590",3746,10
"91476",26234,10
"89475",21977,10
"87848",18182,10
"90170",23364,10
"84788",10936,10
"85863",13535,10
"85158",11922,10
"91334",25869,10
"81860",4331,10
"90840",24703,10
"99776",20425,11
"96363",12591,11
"98019",16194,11
"98732",17558,11
"100718",22868,11
"97346",14993,11
"95791",11147,11
"101760",26171,11
"95407",9565,11
"99923",20792,11
"93095",2013,11
"98957",18316,11
"97351",15002,11
"98199",16609,11
"97218",14831,11
"98710",17533,11
"95775",11123,11
"93897",4788,11
"99102",18623,11
"95729",10939,11
"93076",1990,11
"94192",5638,11
"98810",17802,11
"100597",22295,11
"95276",9209,11
"98620",17324,11
"96642",13424,11
"96543",13246,11
"93142",2681,11
"96038",11783,11
"100307",21511,11
"96855",13888,11
"93885",4757,11
"98687",17478,11
"96828",13835,11
"92271",468,11
"97524",15350,11
"92903",1566,11
"93769",4605,11
"100206",21340,11
"99389",19068,11
"96568",13305,11
"95754",10975,11
"93839",4691,11
"93233",3067,11
"94468",6216,11
"98390",16935,11
"101151",24210,11
"92596",1073,11
"101637",25890,11
"99037",18490,11
"96420",12675,11
"100637",22696,11
"97747",15685,11
"98518",17150,11
