"","row","col"
"7386",18023,1
"2214",6174,1
"6524",16051,1
"9046",22748,1
"7924",18871,1
"1803",5249,1
"4433",11591,1
"7731",18544,1
"5567",14042,1
"9743",24973,1
"3370",9123,1
"6665",16321,1
"3501",9348,1
"8671",20830,1
"10597",27523,1
"2558",7345,1
"516",3060,1
"606",3171,1
"5150",12942,1
"317",2369,1
"9592",24503,1
"5462",13718,1
"8731",20894,1
"1556",4852,1
"1946",5525,1
"1043",3786,1
"458",2954,1
"8831",20999,1
"3719",10361,1
"10390",26941,1
"8182",19289,1
"9576",24471,1
"9855",25118,1
"2125",6031,1
"3761",10423,1
"6571",16146,1
"2150",6077,1
"7394",18031,1
"7488",18193,1
"2662",7473,1
"8706",20867,1
"8988",22669,1
"2647",7458,1
"3095",8515,1
"10405",26957,1
"1789",5235,1
"5060",12819,1
"6731",16408,1
"5064",12828,1
"5967",15209,1
"20980",26986,2
"12682",4888,2
"20908",26803,2
"19773",24110,2
"11455",1529,2
"14415",8850,2
"10976",670,2
"18492",20266,2
"11320",1351,2
"11274",1299,2
"14817",10386,2
"15624",12634,2
"18489",20263,2
"18681",20909,2
"10741",234,2
"20620",26126,2
"11611",2515,2
"16917",15651,2
"13526",6605,2
"13520",6599,2
"13182",6084,2
"14372",8798,2
"21185",27432,2
"19114",22012,2
"14113",8132,2
"15518",12485,2
"13741",7508,2
"21005",27151,2
"18305",19696,2
"12780",5013,2
"12589",4769,2
"12927",5364,2
"17605",17451,2
"10892",548,2
"11171",1159,2
"16276",14541,2
"11093",931,2
"17919",18172,2
"19158",22195,2
"17978",18240,2
"19528",23456,2
"16210",14352,2
"12375",4437,2
"16319",14599,2
"13271",6220,2
"19762",24093,2
"19668",23963,2
"21117",27345,2
"17987",18251,2
"20505",25896,2
"25442",13597,3
"23793",8552,3
"21577",697,3
"25440",13594,3
"21952",2939,3
"25829",14757,3
"29160",23926,3
"29736",25888,3
"29951",26387,3
"26348",15578,3
"21742",1861,3
"21388",421,3
"26698",16262,3
"23135",6532,3
"28898",23221,3
"21313",268,3
"26316",15520,3
"23835",8889,3
"27620",18275,3
"25277",13343,3
"21545",656,3
"22815",5600,3
"23123",6518,3
"24185",9869,3
"21571",690,3
"27461",17642,3
"22985",6283,3
"24636",11178,3
"27065",16973,3
"24462",10760,3
"24454",10752,3
"27360",17478,3
"23983",9217,3
"29061",23445,3
"24958",12049,3
"25619",14503,3
"22071",3423,3
"22492",4301,3
"23417",7668,3
"24391",10528,3
"30379",27144,3
"21499",590,3
"26740",16313,3
"26680",16235,3
"28957",23305,3
"23970",9196,3
"27279",17268,3
"22481",4288,3
"21442",495,3
"26581",16044,3
"34102",11147,4
"34372",11904,4
"32310",6533,4
"30455",197,4
"39743",27375,4
"32835",8192,4
"34582",12394,4
"31470",4263,4
"30946",1889,4
"33277",9187,4
"33447",9464,4
"34574",12379,4
"31565",4488,4
"33983",10805,4
"36790",18355,4
"39757",27496,4
"39500",26717,4
"38537",24158,4
"37393",19940,4
"36349",17183,4
"31932",5685,4
"37792",22102,4
"32736",8041,4
"38317",23592,4
"32511",7671,4
"33122",8963,4
"35538",14989,4
"32031",5993,4
"39304",26121,4
"34091",11119,4
"33954",10771,4
"33586",9841,4
"39173",25768,4
"31995",5951,4
"31945",5706,4
"31982",5935,4
"33716",10353,4
"35361",14698,4
"32603",7864,4
"33505",9611,4
"35843",15526,4
"32807",8150,4
"35657",15269,4
"35281",14591,4
"38066",22758,4
"39071",25324,4
"38581",24421,4
"33068",8833,4
"34889",13341,4
"30895",1814,4
"42954",23384,5
"42718",20137,5
"40649",6353,5
"43430",25542,5
"42306",19195,5
"41232",8220,5
"42737",20165,5
"39928",2905,5
"40492",5973,5
"40651",6357,5
"40419",5515,5
"42290",19177,5
"43097",23863,5
"41767",16999,5
"42167",18999,5
"42497",19763,5
"41085",8001,5
"39822",2418,5
"39850",2458,5
"41627",15697,5
"42018",18787,5
"43368",25382,5
"40716",6469,5
"43339",25331,5
"40270",4570,5
"40417",5509,5
"43520",26105,5
"41607",15640,5
"41964",18704,5
"41983",18735,5
"42844",20330,5
"40640",6187,5
"41448",12269,5
"43492",26003,5
"41924",18446,5
"42776",20230,5
"40387",5387,5
"40253",4537,5
"41379",12135,5
"42332",19238,5
"42001",18758,5
"40936",7177,5
"40738",6511,5
"40302",5251,5
"43692",26385,5
"40410",5439,5
"42486",19751,5
"42667",20058,5
"42624",19974,5
"43695",26389,5
"52677",25030,6
"45769",5764,6
"49801",17871,6
"49070",16109,6
"46816",9663,6
"49473",17081,6
"53333",27439,6
"46739",9459,6
"52937",25562,6
"53395",27526,6
"51030",20877,6
"49956",18188,6
"49052",16070,6
"51388",21874,6
"50805",20441,6
"46711",9417,6
"52864",25436,6
"44670",2899,6
"52247",24196,6
"50305",18824,6
"46990",9967,6
"52515",24773,6
"43946",811,6
"53262",27222,6
"47174",10842,6
"47027",10382,6
"51278",21489,6
"50262",18730,6
"53284",27257,6
"48715",15340,6
"46815",9661,6
"48062",13204,6
"47104",10761,6
"45165",4796,6
"47059",10704,6
"53134",26148,6
"48700",15325,6
"43849",500,6
"49160",16250,6
"50930",20660,6
"50166",18574,6
"44911",4045,6
"47191",10863,6
"52494",24736,6
"47684",12428,6
"44581",2421,6
"51595",22753,6
"43895",559,6
"45824",5921,6
"53286",27362,6
"54905",5719,7
"54698",5370,7
"59836",19463,7
"58416",15680,7
"58568",16157,7
"58936",16823,7
"60851",22281,7
"62517",27284,7
"62339",26793,7
"57418",13262,7
"54132",2393,7
"55828",9391,7
"61969",26081,7
"58922",16808,7
"54972",6004,7
"56294",10302,7
"62143",26390,7
"55074",6513,7
"62247",26664,7
"61425",23811,7
"54679",5213,7
"54237",3005,7
"61932",26032,7
"61269",23577,7
"62381",26849,7
"60134",20196,7
"61290",23605,7
"58539",16113,7
"60535",21688,7
"61339",23671,7
"53517",294,7
"54981",6022,7
"61998",26142,7
"56073",10016,7
"60616",21821,7
"59930",19600,7
"58709",16387,7
"60056",19965,7
"53459",121,7
"59789",19401,7
"54352",4103,7
"54495",4964,7
"60462",21571,7
"55908",9746,7
"57722",14096,7
"61731",24777,7
"59658",18638,7
"58199",15315,7
"56445",10767,7
"60930",22731,7
"64131",4977,8
"70037",22894,8
"63109",1239,8
"64223",5098,8
"71296",26627,8
"68759",18748,8
"65311",8230,8
"64915",7045,8
"66902",13166,8
"66323",11444,8
"62827",274,8
"68810",18961,8
"66660",12770,8
"70288",23480,8
"63868",3808,8
"71025",25442,8
"65012",7358,8
"64065",4685,8
"71234",26017,8
"65061",7422,8
"67748",15500,8
"64971",7278,8
"68553",18330,8
"70885",25079,8
"65433",8977,8
"64956",7253,8
"71135",25753,8
"66767",12943,8
"69628",21738,8
"68443",17566,8
"64515",5786,8
"69828",22157,8
"68389",17466,8
"66473",11745,8
"67852",15840,8
"67234",13985,8
"70106",23185,8
"69010",19444,8
"65065",7427,8
"69499",20795,8
"69066",19525,8
"68008",16190,8
"65231",8093,8
"62885",359,8
"70938",25141,8
"64221",5094,8
"68640",18455,8
"63042",974,8
"64586",5928,8
"66023",10718,8
"78600",24061,9
"77076",18827,9
"73485",5318,9
"73739",6432,9
"77360",19876,9
"71822",434,9
"77870",20925,9
"76086",14740,9
"76413",16161,9
"76654",16888,9
"78423",23106,9
"73070",3866,9
"71595",48,9
"74305",7799,9
"76067",14720,9
"74917",10849,9
"71579",23,9
"77498",20135,9
"76488",16260,9
"78843",24793,9
"72321",1879,9
"73594",5543,9
"77739",20485,9
"73379",5060,9
"72362",1953,9
"78042",21810,9
"77399",19942,9
"75408",12220,9
"75715",13900,9
"72621",3113,9
"72043",850,9
"77944",21004,9
"74452",7979,9
"78550",23987,9
"78046",21832,9
"72938",3570,9
"73723",6412,9
"76025",14660,9
"76852",17775,9
"78429",23115,9
"75813",14046,9
"75200",11724,9
"78187",22154,9
"77585",20271,9
"71985",765,9
"76062",14713,9
"76229",15143,9
"73242",4581,9
"71588",37,9
"78308",22911,9
"80771",1891,10
"91562",26443,10
"87276",16778,10
"91937",27173,10
"88862",20721,10
"84824",11012,10
"90442",23899,10
"80286",874,10
"89372",21786,10
"89739",22553,10
"80976",2320,10
"86383",14580,10
"83437",7918,10
"84616",10537,10
"86679",15276,10
"88584",20153,10
"86483",14808,10
"82433",5607,10
"81545",3642,10
"89272",21569,10
"91473",26231,10
"84738",10853,10
"83376",7707,10
"85984",13767,10
"90405",23804,10
"89573",22218,10
"82176",4959,10
"83448",7948,10
"90779",24604,10
"82468",5684,10
"85792",13374,10
"86315",14452,10
"84298",9891,10
"83966",9186,10
"81185",2814,10
"84624",10561,10
"80403",1090,10
"84784",10929,10
"88172",19274,10
"82594",5963,10
"83729",8504,10
"91152",25503,10
"91024",25182,10
"85933",13657,10
"84323",9953,10
"83007",6972,10
"85914",13630,10
"86539",14929,10
"80958",2291,10
"82184",4969,10
"97401",15209,11
"97325",14960,11
"95150",9037,11
"99338",18993,11
"92983",1867,11
"94784",7165,11
"92391",657,11
"99592",19458,11
"100434",22020,11
"92761",1379,11
"94977",8140,11
"92598",1075,11
"97065",14197,11
"97153",14519,11
"94094",5472,11
"95014",8199,11
