"","row","col"
"20689",20689,1
"1533",1533,1
"5093",5093,1
"18893",18893,1
"9376",9376,1
"16049",16049,1
"22377",22377,1
"10256",10256,1
"19193",19193,1
"1084",1084,1
"23555",23555,1
"6471",6471,1
"22233",22233,1
"17368",17368,1
"4836",4836,1
"22570",22570,1
"11522",11522,1
"16005",16005,1
"24926",24926,1
"19820",19820,1
"649",649,1
"5618",5618,1
"10433",10433,1
"881",881,1
"26649",26649,1
"10546",10546,1
"13570",13570,1
"23984",23984,1
"5321",5321,1
"8421",8421,1
"18284",18284,1
"13096",13096,1
"9230",9230,1
"12197",12197,1
"12057",12057,1
"11975",11975,1
"16314",16314,1
"26860",26860,1
"11857",11857,1
"14007",14007,1
"2710",2710,1
"19280",19280,1
"21790",21790,1
"14550",14550,1
"17120",17120,1
"19669",19669,1
"10738",10738,1
"22891",22891,1
"5742",5742,1
"5934",5934,1
"12074",12074,1
"17321",17321,1
"15710",15710,1
"19194",19194,1
"13852",13852,1
"814",814,1
"4887",4887,1
"6986",6986,1
"14476",14476,1
"15782",15782,1
"16408",16408,1
"22224",22224,1
"11017",11017,1
"24661",24661,1
"12407",12407,1
"11165",11165,1
"20173",20173,1
"17908",17908,1
"26204",26204,1
"9028",9028,1
"17165",17165,1
"5289",5289,1
"9088",9088,1
"3630",3630,1
"1840",1840,1
"6745",6745,1
"8612",8612,1
"26259",26259,1
"18302",18302,1
"10692",10692,1
"19296",19296,1
"25615",25615,1
"8512",8512,1
"24403",24403,1
"17868",17868,1
"22822",22822,1
"9742",9742,1
"16281",16281,1
"17759",17759,1
"6421",6421,1
"10331",10331,1
"2374",2374,1
"2789",2789,1
"11010",11010,1
"22609",22609,1
"22983",22983,1
"5636",5636,1
"17935",17935,1
"4385",4385,1
"3009",3009,1
"14760",14760,1
"1392",1392,1
"24824",24824,1
"7722",7722,1
"25284",25284,1
"8377",8377,1
"10068",10068,1
"11012",11012,1
"14397",14397,1
"11858",11858,1
"9262",9262,1
"488",488,1
"17326",17326,1
"14221",14221,1
"13463",13463,1
"16154",16154,1
"14278",14278,1
"22508",22508,1
"11117",11117,1
"12355",12355,1
"8121",8121,1
"1424",1424,1
"12388",12388,1
"22826",22826,1
"2229",2229,1
"6219",6219,1
"11143",11143,1
"27528",27528,1
"2536",2536,1
"21570",21570,1
"672",672,1
"12792",12792,1
"7793",7793,1
"16001",16001,1
"20877",20877,1
"4900",4900,1
"909",909,1
"13740",13740,1
"116",116,1
"7524",7524,1
"10025",10025,1
"8426",8426,1
"1603",1603,1
"4764",4764,1
"3004",3004,1
"14121",14121,1
"9733",9733,1
"27405",27405,1
"25417",25417,1
"10569",10569,1
"5877",5877,1
"2892",2892,1
"6732",6732,1
"7932",7932,1
"4448",4448,1
"3157",3157,1
"4137",4137,1
"6088",6088,1
"7030",7030,1
"7271",7271,1
"14699",14699,1
"22635",22635,1
"12725",12725,1
"6733",6733,1
"15944",15944,1
"18864",18864,1
"12639",12639,1
"17848",17848,1
"13088",13088,1
"419",419,1
"22281",22281,1
"14254",14254,1
"5740",5740,1
"26812",26812,1
"18645",18645,1
"17821",17821,1
"2479",2479,1
"12324",12324,1
"21061",21061,1
"20078",20078,1
"9056",9056,1
"1081",1081,1
"27243",27243,1
"3918",3918,1
"4135",4135,1
"516",516,1
