"","row","col"
"1",43,740
"2",1,209
"3",25,368
"4",29,430
"5",57,109
"6",5,458
"7",2,229
"8",33,182
"9",28,155
"10",22,913
"11",12,761
"12",49,610
"13",51,827
"14",43,602
"15",8,198
"16",17,960
"17",2,747
"18",4,311
"19",26,305
"20",53,871
"21",12,177
"22",40,330
"23",30,527
"24",33,215
"25",40,952
"26",27,557
"27",2,979
"28",5,572
"29",20,602
"30",3,200
"31",14,353
"32",6,522
"33",14,462
"34",37,549
"35",6,560
"36",41,380
"37",5,908
"38",26,199
"39",44,957
"40",25,570
"41",17,899
"42",57,15
"43",49,468
"44",42,136
"45",38,146
"46",49,418
"47",27,530
"48",4,202
"49",16,716
"50",31,348
"51",32,167
"52",42,660
"53",12,951
"54",30,168
"55",26,574
"56",28,34
"57",14,900
"58",9,163
"59",23,838
"60",6,437
"61",5,472
"62",8,963
"63",46,380
"64",15,734
"65",9,39
"66",27,801
"67",52,906
"68",44,799
"69",37,813
"70",55,125
"71",41,675
"72",28,403
"73",50,55
"74",5,179
"75",9,891
"76",47,829
"77",44,415
"78",10,23
"79",22,818
"80",52,30
"81",51,414
"82",8,633
"83",57,867
"84",2,27
"85",15,339
"86",46,353
"87",22,122
"88",19,24
"89",12,733
"90",46,849
"91",44,949
"92",55,109
"93",32,190
"94",26,80
"95",46,256
"96",15,509
"97",6,924
"98",38,444
"99",26,13
"100",50,291
"101",22,168
"102",56,445
"103",3,203
"104",17,797
"105",54,967
"106",5,501
"107",5,526
"108",34,185
"109",41,199
"110",7,473
"111",39,497
"112",23,957
"113",25,901
"114",43,447
"115",46,173
"116",41,541
"117",28,451
"118",46,339
"119",7,588
"120",57,973
"121",57,980
"122",51,860
"123",28,902
"124",22,657
"125",5,11
"126",41,809
"127",20,49
"128",39,120
"129",42,466
"130",30,999
"131",33,58
"132",22,995
"133",17,995
"134",44,264
"135",12,841
"136",15,720
"137",9,55
"138",14,517
"139",19,658
"140",7,967
"141",31,657
"142",43,758
"143",6,728
"144",56,915
"145",8,998
"146",43,525
"147",11,798
"148",41,267
"149",9,825
"150",29,584
"151",44,520
"152",7,805
"153",49,865
"154",44,524
"155",20,222
"156",30,753
"157",27,498
"158",1,224
"159",18,311
"160",51,176
"161",18,77
"162",44,531
"163",38,492
"164",47,9
"165",30,289
"166",9,732
"167",40,155
"168",47,643
"169",57,416
"170",10,691
"171",33,500
"172",38,156
"173",8,428
"174",47,625
"175",39,939
"176",46,682
"177",38,653
"178",10,44
"179",52,151
"180",3,606
"181",10,213
"182",40,896
"183",30,864
"184",55,471
"185",18,423
"186",7,752
"187",13,724
"188",40,622
"189",22,81
"190",37,901
"191",22,698
"192",10,154
"193",57,336
"194",12,635
"195",41,107
"196",16,565
"197",16,39
"198",7,981
"199",19,584
"200",9,584
