"","row","col"
"20257",20257,1
"431",431,1
"5889",5889,1
"7694",7694,1
"15561",15561,1
"21863",21863,1
"4524",4524,1
"12881",12881,1
"4909",4909,1
"22808",22808,1
"8968",8968,1
"7439",7439,1
"13226",13226,1
"5990",5990,1
"18918",18918,1
"16782",16782,1
"10171",10171,1
"495",495,1
"15363",15363,1
"23520",23520,1
"30938",3403,2
"51524",23989,2
"53261",25726,2
"45063",17528,2
"44384",16849,2
"45222",17687,2
"36776",9241,2
"28019",484,2
"47365",19830,2
"51361",23826,2
"33786",6251,2
"43108",15573,2
"42002",14467,2
"49778",22243,2
"50231",22696,2
"29170",1635,2
"30448",2913,2
"32534",4999,2
"35036",7501,2
"39609",12074,2
"61737",6667,3
"64963",9893,3
"63817",8747,3
"56875",1805,3
"56248",1178,3
"63053",7983,3
"77467",22397,3
"59888",4818,3
"55126",56,3
"65357",10287,3
"67103",12033,3
"74010",18940,3
"58939",3869,3
"69391",14321,3
"64534",9464,3
"59710",4640,3
"78693",23623,3
"75487",20417,3
"57061",1991,3
"73851",18781,3
"83910",1305,4
"85684",3079,4
"88334",5729,4
"103689",21084,4
"94710",12105,4
"94152",11547,4
"101176",18571,4
"100334",17729,4
"99039",16434,4
"101017",18412,4
"87774",5169,4
"102061",19456,4
"88329",5724,4
"84102",1497,4
"96853",14248,4
"83653",1048,4
"89648",7043,4
"109832",27227,4
"107581",24976,4
"82759",154,4
"123583",13443,5
"133089",22949,5
"122612",12472,5
"116638",6498,5
"118768",8628,5
"129022",18882,5
"129432",19292,5
"131576",21436,5
"127396",17256,5
"116219",6079,5
"127478",17338,5
"112484",2344,5
"122933",12793,5
"115607",5467,5
"130813",20673,5
"118101",7961,5
"125705",15565,5
"133824",23684,5
"129203",19063,5
"123507",13367,5
"142797",5122,6
"162465",24790,6
"163179",25504,6
"162791",25116,6
"155510",17835,6
"155416",17741,6
"164958",27283,6
"149652",11977,6
"159448",21773,6
"139123",1448,6
"140197",2522,6
"156053",18378,6
"161486",23811,6
"151553",13878,6
"150492",12817,6
"159654",21979,6
"146004",8329,6
"138476",801,6
"147402",9727,6
"147981",10306,6
"180280",15070,7
"191491",26281,7
"187782",22572,7
"185294",20084,7
"189270",24060,7
"186037",20827,7
"177262",12052,7
"178223",13013,7
"175211",10001,7
"171085",5875,7
"172066",6856,7
"166863",1653,7
"182784",17574,7
"187059",21849,7
"187406",22196,7
"183966",18756,7
"186386",21176,7
"179299",14089,7
"178145",12935,7
"172694",7484,7
"204998",12253,8
"198034",5289,8
"202131",9386,8
"208088",15343,8
"211377",18632,8
"213504",20759,8
"218853",26108,8
"193827",1082,8
"220115",27370,8
"197998",5253,8
"216327",23582,8
"212362",19617,8
"215311",22566,8
"211637",18892,8
"214904",22159,8
"193402",657,8
"213670",20925,8
"208792",16047,8
"203716",10971,8
"211262",18517,8
"228702",8422,9
"234766",14486,9
"231412",11132,9
"238029",17749,9
"242210",21930,9
"239560",19280,9
"224072",3792,9
"235469",15189,9
"229400",9120,9
"227811",7531,9
"236286",16006,9
"236358",16078,9
"239566",19286,9
"238551",18271,9
"226145",5865,9
"232312",12032,9
"242692",22412,9
"223876",3596,9
"221422",1142,9
"228822",8542,9
"248770",955,10
"249582",1767,10
"264467",16652,10
