"","row","col"
"1",2,995
"2",28,769
"3",40,397
"4",25,579
"5",31,608
"6",36,561
"7",26,937
"8",7,234
"9",6,365
"10",31,177
"11",36,297
"12",28,475
"13",23,481
"14",6,833
"15",23,998
"16",30,833
"17",4,808
"18",44,376
"19",23,956
"20",3,212
"21",3,219
"22",7,996
"23",40,565
"24",21,484
"25",12,67
"26",5,420
"27",32,48
"28",21,963
"29",29,613
"30",3,83
"31",27,582
"32",38,435
"33",34,185
"34",30,783
"35",5,71
"36",14,212
"37",15,126
"38",14,800
"39",22,715
"40",19,852
"41",7,202
"42",19,170
"43",26,848
"44",29,558
"45",42,925
"46",29,513
"47",23,458
"48",12,732
"49",29,166
"50",3,520
"51",13,45
"52",41,726
"53",40,12
"54",11,569
"55",27,341
"56",37,32
"57",16,372
"58",16,483
"59",37,62
"60",24,92
"61",19,861
"62",13,931
"63",4,720
"64",24,457
"65",38,973
"66",19,516
"67",5,558
"68",13,790
"69",16,815
"70",14,69
"71",34,373
"72",37,220
"73",31,117
"74",42,937
"75",32,559
"76",36,8
"77",29,406
"78",44,651
"79",28,434
"80",36,543
"81",14,615
"82",39,677
"83",26,804
"84",4,76
"85",16,743
"86",20,5
"87",42,100
"88",4,810
"89",40,166
"90",3,646
"91",19,357
"92",33,10
"93",21,861
"94",40,866
"95",38,584
"96",26,326
"97",13,123
"98",37,311
"99",21,593
"100",38,776
