"","row","col"
"1",16,930
"2",10,394
"3",9,173
"4",15,658
"5",2,878
"6",24,433
"7",16,404
"8",6,264
"9",41,169
"10",13,283
"11",33,623
"12",45,127
"13",16,271
"14",33,747
"15",18,933
"16",12,89
"17",7,855
"18",50,150
"19",25,590
"20",42,467
"21",14,332
"22",35,566
"23",38,406
"24",28,50
"25",33,412
"26",46,587
"27",14,954
"28",2,723
"29",5,396
"30",3,566
"31",37,558
"32",14,238
"33",38,446
"34",13,707
"35",3,160
"36",8,31
"37",24,242
"38",2,205
"39",42,200
"40",2,378
"41",16,595
"42",17,89
"43",41,758
"44",19,183
"45",50,341
"46",20,30
"47",50,584
"48",33,133
"49",7,708
"50",25,81
"51",46,815
"52",7,692
"53",12,775
"54",28,651
"55",9,343
"56",29,989
"57",47,780
"58",23,632
"59",45,935
"60",36,640
"61",15,446
"62",39,292
"63",33,970
"64",8,71
"65",12,221
"66",7,639
"67",10,723
"68",21,972
"69",48,963
"70",37,784
"71",4,66
"72",42,961
"73",7,709
"74",18,725
"75",25,939
"76",14,112
"77",8,763
"78",37,700
"79",24,997
"80",8,112
"81",33,811
"82",41,939
"83",17,649
"84",45,905
"85",21,199
"86",33,166
"87",36,746
"88",16,368
"89",31,888
"90",19,191
"91",13,144
"92",3,308
"93",38,495
"94",29,955
"95",23,244
"96",3,577
"97",42,359
"98",38,237
"99",15,648
"100",20,401
"101",51,537
"102",1,183
"103",10,298
"104",18,704
"105",51,462
"106",41,736
"107",33,145
"108",3,263
"109",41,528
"110",18,793
"111",20,301
"112",28,70
"113",51,200
"114",6,634
"115",23,431
"116",1,707
"117",17,230
"118",14,511
"119",28,886
"120",19,555
"121",10,543
"122",41,186
"123",39,697
"124",6,623
"125",6,107
"126",1,782
"127",17,706
"128",16,952
"129",20,288
"130",51,113
"131",51,420
"132",21,226
"133",10,499
"134",3,400
"135",16,282
"136",14,213
"137",33,68
"138",14,371
"139",10,732
"140",2,207
"141",17,821
"142",21,262
"143",28,464
"144",7,136
"145",28,333
"146",40,31
"147",21,796
"148",14,594
"149",1,660
"150",33,400
"151",25,292
"152",9,241
"153",7,618
"154",23,84
"155",35,649
"156",5,24
"157",35,715
"158",17,473
"159",9,450
"160",31,887
"161",5,279
"162",18,528
"163",29,890
"164",43,700
"165",41,344
"166",16,175
"167",4,272
"168",23,293
"169",38,246
"170",4,64
"171",8,731
"172",25,136
"173",39,765
"174",7,628
"175",23,92
"176",45,267
"177",50,268
"178",10,136
"179",12,763
"180",1,122
"181",8,608
"182",28,817
"183",17,817
"184",20,505
"185",7,496
"186",22,632
"187",37,961
"188",34,436
"189",38,564
"190",48,687
"191",13,813
"192",28,662
"193",3,233
"194",8,101
"195",10,77
"196",3,328
"197",47,419
"198",3,731
"199",7,970
"200",2,377
