"","row","col"
"19903",19903,1
"8360",8360,1
"3963",3963,1
"20451",20451,1
"24636",24636,1
"6707",6707,1
"5661",5661,1
"24334",24334,1
"21115",21115,1
"3393",3393,1
"10807",10807,1
"12124",12124,1
"3223",3223,1
"1746",1746,1
"5637",5637,1
"13902",13902,1
"12404",12404,1
"20296",20296,1
"7458",7458,1
"3192",3192,1
"20812",20812,1
"24593",24593,1
"3087",3087,1
"3923",3923,1
"7235",7235,1
"6142",6142,1
"7473",7473,1
"15714",15714,1
"11274",11274,1
"4729",4729,1
"90",90,1
"13375",13375,1
"13898",13898,1
"12252",12252,1
"15468",15468,1
"8237",8237,1
"6553",6553,1
"11884",11884,1
"9179",9179,1
"26471",26471,1
"7856",7856,1
"8737",8737,1
"18736",18736,1
"14559",14559,1
"667",667,1
"25490",25490,1
"8873",8873,1
"3381",3381,1
"13452",13452,1
"25054",25054,1
"16957",16957,1
"13072",13072,1
"15611",15611,1
"21447",21447,1
"23387",23387,1
"20782",20782,1
"21187",21187,1
"11628",11628,1
"21505",21505,1
"26392",26392,1
"11968",11968,1
"7867",7867,1
"10083",10083,1
"9106",9106,1
"16899",16899,1
"8335",8335,1
"8983",8983,1
"24322",24322,1
"563",563,1
"27150",27150,1
"14016",14016,1
"1433",1433,1
"5979",5979,1
"8863",8863,1
"10901",10901,1
"7346",7346,1
"19919",19919,1
"14176",14176,1
"17451",17451,1
"9268",9268,1
"21314",21314,1
"8948",8948,1
"3866",3866,1
"7202",7202,1
"9089",9089,1
"4559",4559,1
"10105",10105,1
"20772",20772,1
"3462",3462,1
"20280",20280,1
"6909",6909,1
"25867",25867,1
"1799",1799,1
"26534",26534,1
"26455",26455,1
"12212",12212,1
"26640",26640,1
"447",447,1
"4684",4684,1
"13696",13696,1
"42619",15084,2
"27686",151,2
"32763",5228,2
"39478",11943,2
"38396",10861,2
"28865",1330,2
"38137",10602,2
"37257",9722,2
"39267",11732,2
"52367",24832,2
"35811",8276,2
"36515",8980,2
"39508",11973,2
"38939",11404,2
"39129",11594,2
"37608",10073,2
"39515",11980,2
"52676",25141,2
"48506",20971,2
"50255",22720,2
"41130",13595,2
"43558",16023,2
"39916",12381,2
"48397",20862,2
"43977",16442,2
"49638",22103,2
"27620",85,2
"42096",14561,2
"45420",17885,2
"38792",11257,2
"49778",22243,2
"49643",22108,2
"43422",15887,2
"52634",25099,2
"45946",18411,2
"40962",13427,2
"38347",10812,2
"52775",25240,2
"48424",20889,2
"54506",26971,2
"36873",9338,2
"38119",10584,2
"30857",3322,2
"35802",8267,2
"31823",4288,2
"43594",16059,2
"28756",1221,2
"34155",6620,2
"27871",336,2
"53009",25474,2
"51893",24358,2
"31557",4022,2
"46221",18686,2
"33910",6375,2
"37180",9645,2
"46723",19188,2
"39990",12455,2
"46855",19320,2
"41015",13480,2
"30436",2901,2
"30882",3347,2
"44582",17047,2
"31227",3692,2
"41420",13885,2
"38142",10607,2
"34691",7156,2
"46675",19140,2
"28086",551,2
"31004",3469,2
"35537",8002,2
"54020",26485,2
"36580",9045,2
"48721",21186,2
"33685",6150,2
"48045",20510,2
"48881",21346,2
"30090",2555,2
"37017",9482,2
"54126",26591,2
"29605",2070,2
"46673",19138,2
"49743",22208,2
"47943",20408,2
"42916",15381,2
"43341",15806,2
"49193",21658,2
"28448",913,2
"49685",22150,2
"50535",23000,2
"32288",4753,2
"47128",19593,2
"43165",15630,2
"53728",26193,2
"45794",18259,2
"41163",13628,2
"38664",11129,2
"47036",19501,2
"39147",11612,2
"33916",6381,2
"37552",10017,2
"70022",14952,3
"58134",3064,3
"70264",15194,3
"56709",1639,3
"59821",4751,3
"81960",26890,3
"69649",14579,3
"71401",16331,3
"75187",20117,3
"58826",3756,3
"57738",2668,3
"81889",26819,3
"56522",1452,3
"76911",21841,3
"73570",18500,3
"58673",3603,3
"55439",369,3
"62731",7661,3
"60399",5329,3
"65599",10529,3
"63476",8406,3
"65030",9960,3
"65915",10845,3
"81445",26375,3
"58787",3717,3
"59654",4584,3
"60040",4970,3
"69137",14067,3
"72187",17117,3
"70381",15311,3
"73255",18185,3
"71732",16662,3
"57764",2694,3
"55897",827,3
"79754",24684,3
"65495",10425,3
"73793",18723,3
"60321",5251,3
"64624",9554,3
"60563",5493,3
"80855",25785,3
"56809",1739,3
"58574",3504,3
"71695",16625,3
"64644",9574,3
"62197",7127,3
"73986",18916,3
"61241",6171,3
"77753",22683,3
"72393",17323,3
"82445",27375,3
"77056",21986,3
"55531",461,3
"66137",11067,3
"57930",2860,3
"65709",10639,3
"58135",3065,3
"71652",16582,3
"76119",21049,3
"63485",8415,3
"75758",20688,3
"81167",26097,3
"81110",26040,3
"68116",13046,3
"60117",5047,3
"64428",9358,3
"62282",7212,3
"59585",4515,3
"74609",19539,3
"67342",12272,3
"57566",2496,3
"68478",13408,3
"61295",6225,3
"61478",6408,3
"77087",22017,3
"73061",17991,3
"74089",19019,3
"66956",11886,3
"78421",23351,3
"72531",17461,3
"57065",1995,3
"68276",13206,3
"63513",8443,3
"78413",23343,3
"63507",8437,3
"61939",6869,3
"80608",25538,3
"73745",18675,3
"82522",27452,3
"79549",24479,3
"62560",7490,3
"59469",4399,3
"57231",2161,3
"68442",13372,3
"71273",16203,3
"59829",4759,3
"56265",1195,3
"79059",23989,3
"65828",10758,3
"69453",14383,3
"91262",8657,4
"104196",21591,4
"107830",25225,4
"107940",25335,4
"101415",18810,4
"96802",14197,4
"97679",15074,4
"107371",24766,4
"105449",22844,4
"92787",10182,4
"105266",22661,4
"107137",24532,4
"102755",20150,4
"104941",22336,4
"87861",5256,4
"103921",21316,4
"102447",19842,4
"87623",5018,4
"108812",26207,4
"91261",8656,4
"102042",19437,4
"92895",10290,4
"89813",7208,4
"92286",9681,4
"109476",26871,4
"94732",12127,4
"104255",21650,4
"104014",21409,4
"95829",13224,4
"87519",4914,4
"95543",12938,4
"83999",1394,4
"89629",7024,4
"86859",4254,4
"97004",14399,4
"86684",4079,4
"102073",19468,4
"85649",3044,4
"86246",3641,4
"98344",15739,4
"85975",3370,4
"85965",3360,4
"105013",22408,4
"109482",26877,4
"94362",11757,4
"94023",11418,4
"88759",6154,4
"95501",12896,4
"87383",4778,4
"109617",27012,4
"96582",13977,4
"85896",3291,4
"108228",25623,4
"86968",4363,4
"98393",15788,4
"90233",7628,4
"107239",24634,4
"92170",9565,4
"101131",18526,4
"106878",24273,4
"105979",23374,4
"85210",2605,4
"87999",5394,4
"110047",27442,4
"99211",16606,4
"108900",26295,4
"105637",23032,4
"88756",6151,4
"95656",13051,4
"109122",26517,4
"99323",16718,4
"88106",5501,4
"84920",2315,4
"104807",22202,4
"98969",16364,4
"95166",12561,4
"98150",15545,4
"92165",9560,4
"107814",25209,4
"88895",6290,4
"86715",4110,4
"97517",14912,4
"96335",13730,4
"87677",5072,4
"94519",11914,4
"106063",23458,4
"91551",8946,4
"86745",4140,4
"96497",13892,4
"89080",6475,4
"97006",14401,4
"107634",25029,4
"106112",23507,4
"103596",20991,4
"106599",23994,4
"99693",17088,4
"93132",10527,4
"87898",5293,4
"87155",4550,4
"89218",6613,4
"134286",24146,5
"112276",2136,5
"115837",5697,5
"118400",8260,5
"125701",15561,5
"115524",5384,5
"129223",19083,5
"127679",17539,5
"134612",24472,5
"130109",19969,5
"132934",22794,5
"126419",16279,5
"116513",6373,5
"121207",11067,5
"119587",9447,5
"126528",16388,5
"128113",17973,5
"131095",20955,5
"134235",24095,5
"122883",12743,5
"128603",18463,5
"118428",8288,5
"131046",20906,5
"129420",19280,5
"131148",21008,5
"116194",6054,5
"135561",25421,5
"120453",10313,5
"127133",16993,5
"112068",1928,5
"132716",22576,5
"134632",24492,5
"116768",6628,5
"114675",4535,5
"113214",3074,5
"119077",8937,5
"113055",2915,5
"133079",22939,5
"111144",1004,5
"114359",4219,5
"118861",8721,5
"125718",15578,5
"114673",4533,5
"122684",12544,5
"119841",9701,5
"128404",18264,5
"110836",696,5
"130877",20737,5
"130264",20124,5
"120792",10652,5
"115103",4963,5
"116151",6011,5
"134147",24007,5
"114671",4531,5
"114801",4661,5
"112980",2840,5
"113729",3589,5
"126252",16112,5
"134331",24191,5
"112048",1908,5
"119441",9301,5
"127158",17018,5
"117285",7145,5
"121007",10867,5
"122407",12267,5
"125645",15505,5
"111593",1453,5
"135286",25146,5
"118846",8706,5
"135467",25327,5
"130631",20491,5
"128039",17899,5
"128522",18382,5
"126022",15882,5
"128768",18628,5
"112294",2154,5
"125066",14926,5
"116081",5941,5
"116392",6252,5
"120305",10165,5
"133194",23054,5
"115799",5659,5
"122252",12112,5
"113691",3551,5
"123467",13327,5
"117318",7178,5
"118857",8717,5
"135826",25686,5
"122152",12012,5
"113623",3483,5
"121749",11609,5
"126410",16270,5
"128259",18119,5
"132471",22331,5
"124600",14460,5
"117814",7674,5
"119048",8908,5
"112291",2151,5
"136846",26706,5
"126454",16314,5
"142113",4438,6
"161100",23425,6
"155943",18268,6
"145837",8162,6
"142351",4676,6
"144027",6352,6
"151054",13379,6
"165105",27430,6
"164769",27094,6
"152923",15248,6
"151400",13725,6
"152170",14495,6
"148741",11066,6
"138548",873,6
