"","row","col"
"1649802",11613,188
"2760234",1408,314
"4948044",21831,556
"3485814",13236,393
"1171909",12213,135
"3351585",1399,379
"1462689",10558,168
"4908148",6440,552
"4101979",15358,461
"999902",10547,115
"1675979",18462,191
"2439110",22000,277
"5025740",25739,564
"1105299",20688,126
"4234129",20348,476
"4381728",17857,493
"5095980",25211,571
"49197",10604,7
"2875536",357,326
"2319692",17970,263
"3512728",7082,396
"1605978",18210,183
"3709803",8935,418
"2443983",8097,278
"4070661",11909,458
"2152015",15265,244
"647775",25760,74
"866286",7742,100
"667003",10548,77
"4548895",5705,511
"1556600",5751,178
"3168631",2385,358
"2419053",14028,275
"4774141",8429,537
"3616132",1067,409
"1896402",14585,216
"2800160",8570,318
"4925159",7517,554
"2944185",10469,333
"3428998",14304,387
"2993215",15301,338
"4189224",19495,471
"3637148",938,411
"2964819",18399,335
"1133368",4965,130
"5127309",8679,575
"3487955",19592,393
"657620",4567,76
"889640",26861,102
"3473701",6459,392
"3792573",16180,427
"951104",25302,109
"3213232",18751,363
"3951333",10899,446
"5155464",6233,578
"1058630",1106,122
"971693",25780,111
"2567708",2971,292
"4945528",15227,556
"5001584",9024,562
"1931721",9028,220
"3235091",24237,365
"3365409",22309,380
"2022965",16447,230
"2800812",11529,318
"823847",17099,95
"4609379",23544,518
"4528839",16913,508
"2440871",26339,277
"4496844",8206,505
"1978983",15608,225
"1651767",16542,188
"4967370",27015,558
"72999",18599,9
"2423922",3484,276
"3191134",23921,360
"4560908",1206,513
"4510797",19049,506
"3457932",5999,390
"4084083",1982,460
"833866",14184,96
"4490298",17397,504
"3394454",24220,383
"1782280",760,204
"812288",14698,94
"3599765",18684,406
"493990",17789,57
"3176471",10302,359
"119996",14844,14
"2482106",15308,282
"2523633",20140,286
"4746870",8375,534
"610977",20884,70
"2549885",545,290
"2969100",4051,336
"4044773",25401,455
"2024494",21568,230
"3701472",11110,417
"4187221",10833,471
"629278",17846,72
"5105097",25005,572
"4669115",11542,525
"102575",18568,12
"3328205",7461,376
"2310398",18549,262
"3559493",7374,402
"563102",10934,65
"2226586",26890,252
"740662",1275,86
"5151517",23385,577
"441211",4627,52
"4390725",16103,494
"4425985",21947,497
"868866",16879,100
"146383",9330,17
"4438504",2868,499
"2304361",453,262
"2336867",21773,265
"3121658",10687,352
"3347376",15424,378
"1163203",12980,134
"3208357",19967,362
"2026465",1005,231
"2477010",3237,282
"4024009",2416,454
"1279176",7267,148
"1783283",4452,204
"2673214",19165,304
"304887",4726,36
"4254172",19136,478
"413826",4419,49
"529397",25018,61
"4451657",22177,500
"384116",23513,44
"4387457",6329,494
"3769517",4301,425
"2152717",17397,244
"2571147",16621,292
"3740852",2632,422
"2060494",10376,234
"3429607",16073,387
"2332940",12033,265
"959758",25724,110
"4197721",15788,472
"1376944",6568,159
"1873211",1683,214
"2008027",15774,228
"2319023",15944,263
"4256167",26296,478
"3134913",23944,353
"3116706",26356,351
"1748070",11422,200
"2066369",26722,234
"283642",3429,34
"4513148",27167,506
"139819",13197,16
"2438398",19620,277
"4679257",26949,526
"3246289",27173,366
"411923",23838,48
"102151",17732,12
"3395140",26557,383
"167529",709,20
"1852315",19836,211
"2716956",12662,309
"4273512",1674,481
"4642238",20324,522
"4698628",538,529
"1234261",10535,143
"1765660",11924,202
"1129055",9715,129
"2048281",6649,233
"1573907",954,180
"4269557",15700,480
"4644314",26592,522
"3643173",14428,411
"1821308",26630,207
"706954",3808,82
"4669686",13073,525
"3716783",2559,419
"2846052",3069,323
"2850615",17560,323
"3048415",20184,344
"4739886",16815,533
"360226",20927,42
"2261169",25626,256
"1913967",8972,218
"4185354",4593,471
"1349630",23715,155
"4233678",19146,476
"4843797",6921,545
"3764003",17278,424
"1763019",5913,202
"873804",4469,101
"3146382",21658,355
"563616",13520,65
"4442611",16811,499
"811544",13178,94
"311800",25750,36
"2763118",9033,314
"3048729",20931,344
"3138485",16828,354
"662624",20077,76
"1007800",7687,116
"757457",22518,87
"790941",12502,91
"1769337",20547,202
"1945016",1400,222
"2119903",24581,240
"4611802",4937,519
"1460878",6346,168
"4688408",24407,527
"2172068",14352,246
"3437111",10556,388
"4323876",1969,486
"4864187",17169,547
"97218",3783,12
"4720539",8034,531
"745514",15052,86
"2761937",6150,314
"371048",19191,43
"3631291",12040,410
"2612928",19118,297
"1972029",17527,224
"5149250",17909,577
"1806961",14106,206
"903996",19453,104
"1353000",5622,156
"4934833",14495,555
"1438497",14066,165
"278475",13320,33
"3196506",13864,361
"964893",10451,111
"2301190",20646,261
"3527075",20001,397
"3907799",22916,440
"3578490",10221,404
"3321044",13916,375
"4267290",9876,480
"1882523",3155,215
"4173716",24075,469
"2501683",17845,284
"3459322",10573,390
"705741",1662,82
"2519245",9049,286
"2784723",17424,316
"3177430",12208,359
"1172032",12523,135
"3837961",20245,432
"2542664",21008,288
"2663305",12722,303
"2391",9205,2
"2416731",7645,275
"2491691",16778,283
"1695433",20552,193
"3874065",11941,436
"3406144",5834,385
"2693993",20357,306
"2245162",2877,255
"2845339",27298,322
"3589833",12504,405
"3222757",20994,364
"3607556",14925,407
"4254626",20095,478
"4563150",9642,513
"1586402",16628,181
"2220274",3929,252
"5219570",2896,585
"2206213",11425,250
"5037275",3077,566
"4385470",27256,493
"541374",6621,63
"3583638",22582,404
"475399",26928,55
"3906906",20013,440
"3894533",24136,438
"4833380",3615,544
"4221174",5856,475
"2278309",11809,259
"1953847",26705,222
"1690213",8895,193
"3511457",3891,396
"4273444",1522,481
"2543880",25941,288
"2652484",24323,301
"4954527",16687,557
"4916158",3699,553
"4858488",212,547
"1008552",9406,116
"1244421",9165,144
"1068939",3100,123
"3319046",9078,375
"4120402",10282,463
"4853863",13093,546
"715879",26575,82
"1668231",22052,190
"2399696",4808,273
"4030307",16760,454
"3992509",21797,450
"2081417",15384,236
"4048810",7793,456
"909915",11345,105
"4388278",9197,494
"3513782",9581,396
"3048395",20152,344
"3534025",280,399
"884097",11461,102
"3136111",2837,354
"3903732",8862,440
"2373454",16390,269
"540388",4082,63
"418725",22434,49
"1904696",9716,217
"3518043",20315,396
"958246",20132,110
"3318510",7668,375
"5243834",12163,588
"1502416",17631,172
"4339624",20932,487
"1713529",7399,196
"5183114",7656,581
"1825185",22179,208
"4569427",7271,514
"4929558",1435,555
"4315783",4715,485
"1415582",7492,163
"351702",24949,41
"3494340",13156,394
"823599",16320,95
"35281",24668,5
"4943985",11205,556
"3443342",25846,388
"3330719",19251,376
"1712945",5285,196
"2043043",16845,232
"4120202",8865,463
"5176950",15223,580
"2028971",6745,231
"1272751",16402,147
"1309098",9773,151
"2684060",19271,305
"1632957",22256,186
"3905914",17525,440
"2621080",19943,298
"69659",10381,9
"2711125",25966,308
"4051505",13619,456
"4481264",19997,503
"2208618",19076,250
"3252628",20208,367
"4826591",15852,543
"3892992",19727,438
"1196292",19395,138
"5233334",10820,587
"3602595",27048,406
"4161819",12491,468
"1657624",5700,189
"4005393",7722,452
"3100005",5701,350
"1033118",24981,118
"3321828",16102,375
"1936816",2450,221
"5050631",12016,567
"3989358",13745,450
"635693",10939,73
"237498",18985,28
"2187414",7813,248
"60313",13488,8
"3005522",140,340
"5109251",9234,573
"2563633",16071,291
"3079384",25634,347
"1410777",20787,162
"3290097",26128,371
"401287",19826,47
"4016479",10558,453
"1378362",9637,159
"4991197",4771,561
"4344776",20049,488
"4440904",11618,499
"2092769",24502,237
"371604",20625,43
"272740",23540,32
"4379862",13220,493
"3719459",12480,419
"657668",4689,76
"490700",9042,57
"4451037",20280,500
"1574918",4442,180
"3768158",1128,425
"1677287",25139,191
"3488889",22645,393
"1813153",6570,207
"4224986",18529,475
"1303670",23712,150
"4282678",23464,481
"2842459",18576,322
"1593965",12306,182
"1643039",23418,187
"1958938",11694,223
"2778201",26830,315
"4606170",14371,518
"4273251",1022,481
"176700",26317,20
"825135",20353,95
"4762808",24793,535
"426760",21702,50
"3071117",1320,347
"736372",15120,85
"4156440",12986,467
"3718767",9131,419
"3091922",9263,349
"1525642",23233,174
"2868636",7784,325
"3637009",368,411
"2528514",7189,287
"1119351",4470,128
"3394083",23240,383
"878667",20919,101
"1716921",17021,196
"2107165",18955,239
"1212176",18143,140
"2217013",21148,251
"3396977",3921,384
"2416293",6014,275
"3700081",6976,417
"4450620",19192,500
"1078784",5438,124
"3472477",3429,392
"882162",6534,102
"4797735",5532,540
"3316745",2535,375
"1678047",17,192
"3587680",5629,405
"1007719",7541,116
"4955427",18513,557
"5250488",3589,589
"1850735",14269,211
"1163754",14668,134
"1013169",24951,116
"5587",17615,2
"1685902",27080,192
"1738246",4601,199
"1843183",18659,210
"3754084",16566,423
"2095741",8976,238
"4244750",20668,477
"4016670",11604,453
"988123",8364,114
"3924650",7568,443
"2919684",27003,330
"2842245",17751,322
"1378592",10186,159
"1928757",24072,219
"461999",12012,54
"106664",5549,13
"1748982",13561,200
"2716136",11097,309
"3954332",23322,446
"3076701",17499,347
"2795314",19460,317
"1407858",12142,162
"443648",12849,52
"882458",7441,102
"595636",3184,69
"3421294",17805,386
"4700108",4620,529
"1502966",19768,172
"3808758",24518,429
"4710384",6199,530
"3313224",18358,374
"1125244",20771,128
"3989996",15078,450
"3087364",21039,348
"4157813",18682,467
"712377",16298,82
"1948764",12189,222
"3792737",16724,427
"5047250",4275,567
"2661980",9915,303
"2907359",21573,329
"1880107",24610,214
"898285",3239,104
"1622955",17273,185
"1646742",4366,188
"3069769",23893,346
"237829",20885,28
"2039779",8239,232
"3121410",10195,352
"4339383",20488,487
"2631177",21697,299
"4419462",6558,497
"1817710",18244,207
"4385521",27312,493
"1960875",15857,223
"4814289",6810,542
"2907687",23450,329
"1780237",21656,203
"3303893",13958,373
"3530808",10775,398
"5159619",18077,578
"5214312",14639,584
"1515387",24943,173
"824168",18126,95
"2031866",13410,231
"1078576",5023,124
"616629",8542,71
"1726682",19481,197
"2846404",4089,323
"1046518",11003,120
"4176633",3571,470
"3146051",20064,355
"1040401",19872,119
"2714250",6075,309
"5227206",1668,586
"3043966",8152,344
"413609",3550,49
"3375737",27019,381
"4250044",7673,478
"2939681",23033,332
"1156357",9817,133
"3174620",4536,359
"3994829",27041,450
"2795705",20709,317
"1824033",16997,208
"354492",5555,42
"3073183",9041,347
"2177799",6019,247
"1493133",13268,171
"4094395",25500,460
"790704",12015,91
"3807491",19189,429
"2735151",6182,311
"2349621",11242,267
"1125444",21005,128
"3765841",21645,424
"2363066",18842,268
"2287741",11761,260
"64998",26935,8
"518794",20757,60
"113924",25860,13
"585775",26484,67
"4520942",18688,507
"182344",17949,21
"154323",10686,18
"4150186",17465,466
"1689433",7460,193
"1004789",26672,115
"4028909",13764,454
"2010249",23044,228
"2090524",18744,237
"4272276",25379,480
"2670186",9542,304
"1357823",21665,156
"2085556",2375,237
"525940",15426,61
"2441254",27004,277
"944861",9830,109
"5113619",23338,573
"178943",6399,21
"1417661",13452,163
"900447",10331,104
"1706776",12382,195
"1731008",7368,198
"416683",15835,49
"1569314",12401,179
"411348",21831,48
"2924054",10122,331
"328768",10290,39
"3618026",6088,409
"2761751",5869,314
"282150",25321,33
"160580",7226,19
"5002769",11151,562
"973725",3579,112
"809444",7430,94
"554372",15010,64
"2515381",25565,285
"1434583",3160,165
"4845147",10978,545
"130777",15860,15
"2199172",11617,249
"4569338",7059,514
"393580",19873,46
"3408244",10408,385
"3563373",838,403
"4257359",3217,479
"1971542",15814,224
"126282",4914,15
"1958679",10811,223
"328264",9271,39
"4779481",19512,537
"2317614",12242,263
"4043496",22544,455
"2901381",21463,328
"1628749",7812,186
"443194",11862,52
"2535217",22619,287
"594726",983,69
"1347105",16953,155
"4111200",11065,462
"3578861",10974,404
"1539286",16559,176
"4927140",19306,554
"1161655",7941,134
"1493138",13275,171
"4132729",17552,464
"5103572",19611,572
"92449",16458,11
"4717656",843,531
"5204789",10223,583
"142078",20465,16
"4680067",1834,527
"4306008",27171,483
"4462406",21700,501
"1961237",16494,223
"4656290",26820,523
"2564503",19575,291
"122478",22841,14
"4698319",27321,528
"392893",15844,46
"2651773",22782,301
"2678117",4839,305
"4790738",27075,538
"1860866",18644,212
"583058",19180,67
"4954147",15779,557
"4839638",20862,544
"2500633",15540,284
"415839",12620,49
"4049660",9454,456
"4048504",7195,456
"4005982",8962,452
"2754509",9859,313
"1638543",10784,187
"1028241",14069,118
"3885430",24612,437
"5068397",5255,569
"5042793",18668,566
"4920092",15985,553
"2912841",9765,330
"1510498",11858,173
"3439308",15848,388
"530552",85,62
"1712056",3006,196
"1840541",10687,210
"1903141",4878,217
"3138011",13953,354
"3157480",1259,357
"1773845",2854,203
"3882407",14643,437
"850623",11304,98
"4594838",11533,517
"1409168",16188,162
"48452",8608,7
"4332554",846,487
"3418934",9750,386
"4129489",9287,464
"1606503",20055,183
"5220221",4399,585
"4994618",15273,561
"573364",15451,66
"3386791",25702,382
"3918989",5002,442
"1672340",6912,191
"1291869",14829,149
"4997128",22718,561
"5227958",8478,586
"19675",8892,4
"2136295",147,243
"4987366",20997,560
"2410419",13234,274
"3413164",21819,385
"4464701",27064,501
"2032019",13718,231
"862909",25393,99
"4002977",393,452
"1786258",13152,204
"688691",872,80
"760157",3168,88
"485547",23940,56
"1989223",15036,226
"1970345",12827,224
"1352841",5183,156
"4441271",12688,499
"2293672",1647,261
"2009372",19740,228
"3692299",12084,416
"4341635",26099,487
"4553888",24438,511
"1151244",15409,132
"3537771",12592,399
"5154746",3976,578
"4537330",16051,509
"1150956",13456,132
"1819018",21580,207
"1422307",60,164
"171482",11824,20
"1353989",10226,156
"3009452",9557,340
"3326494",27379,375
"856868",9244,99
"2124572",14801,241
"4095447",111,461
"1107189",619,127
"2541271",16832,288
"843432",11433,97
"1769692",21249,202
"1372456",16105,158
"2773572",13248,315
"1962098",18533,223
"5090812",11794,571
"2375823",21987,269
"1321953",25037,152
"1830038",10194,209
"4932297",8502,555
"3289436",24625,371
"707621",5520,82
"2581513",23749,293
"1995994",5262,227
"3706192",24438,417
"4358613",18798,490
"533246",9377,62
"3265030",2003,369
"400675",18644,47
"1087636",667,125
"126447",5375,15
"2799340",6427,318
"1551259",20815,177
"4576428",10318,515
"1291585",13818,149
"2147291",25714,243
"2483770",19184,282
"995473",26013,114
"1229562",26976,142
"2799840",7671,318
"4654120",21462,523
"219439",12498,26
"2307939",12372,262
"1831639",14410,209
"3507726",22765,395
"1173883",16775,135
"13015",15704,3
"380505",14310,44
"507222",12312,59
"2238596",8769,254
"4785394",9847,538
"451429",10809,53
"3898972",15423,439
"1616092",22233,184
"303243",26385,35
"4153062",26914,466
"3892000",16530,438
"2887528",1361,327
"1162071",9094,134
"2444172",8954,278
"3404384",1263,385
"439762",27079,51
"1143625",19164,131
"3885419",24594,437
"3761653",10527,424
"1202688",12271,139
"3900466",22176,439
"4811428",23344,541
"4800688",14105,540
"2643976",3956,301
"4608151",19769,518
"3680512",4864,415
"1234251",10517,143
"1380381",14672,159
"2337991",24001,265
"2363922",20722,268
"599064",12323,69
"4480477",18327,503
"863197",26193,99
"3089229",26892,348
"3947104",22033,445
"4488626",12581,504
"3227439",6301,365
"672860",4392,78
"1354463",11609,156
"5150211",19898,577
"2220384",4560,252
"4881889",19502,549
"2668524",3717,304
"4828131",19502,543
"3826131",20194,431
"4375551",1708,493
"716022",26731,82
"2639366",19458,300
"1748676",12723,200
"2849703",15456,323
"3494629",13962,394
"4478603",13560,503
"5233750",12038,587
"1623676",18540,185
"805454",18994,93
"4734761",2712,533
"4423138",15009,497
"2882623",17421,326
"2803559",18833,318
"81783",13832,10
"755004",15413,87
"70206",11693,9
"2357229",5104,268
"2015063",11728,229
"1049048",19451,120
"3310704",12490,374
"2573263",22033,292
"3123906",16532,352
"3216775",4047,364
"2740382",21744,311
"3905376",15873,440
"22555",15924,4
"1602378",8540,183
"1348955",22022,155
"3228251",8338,365
"4897608",3361,551
"5162766",27117,578
"4955172",18159,557
"925486",22674,106
"1011418",18798,116
"2778782",958,316
"4730284",11749,532
"2680848",12185,305
"4644565",27071,522
"721453",20861,83
"2387467",14700,271
"2848804",13485,323
"3566136",7828,403
"3024614",4779,342
"2400612",7128,273
"3501503",8270,395
"3607611",15140,407
"4483885",26312,503
"4862471",12493,547
"2149331",6003,244
"1270145",9583,147
"2947433",19788,333
"222056",21036,26
"1912460",5604,218
"1036146",7216,119
"2281452",20148,259
"4330711",22959,486
"5229591",24509,586
"3713381",18313,418
"5237043",21625,587
"336800",2458,40
"1931197",6162,220
"3281612",24651,370
"270301",15550,32
"1310016",12593,151
"3309205",8249,374
"1552843",25202,177
"1825391",22806,208
"4124378",24224,463
"3819905",5860,431
"3503695",13296,395
"435133",16007,51
"4946221",16855,556
"2596533",20290,295
"1100528",4284,126
"3180209",20457,359
"3152712",14043,356
"3158864",4819,357
"662821",20396,76
"4110661",10037,462
"1900653",25104,216
"4848819",23905,545
"3816570",24091,430
"346047",7544,41
"246987",24438,29
"2110854",2792,240
"4648631",8461,523
"1834270",20980,209
"2113588",9052,240
"3073624",10043,347
"818724",5923,95
"3702844",14594,417
"2985510",19010,337
"653973",17922,75
"3908401",25333,440
"1167629",26809,134
"3250929",15110,367
"2752616",4579,313
"3609702",21071,407
"1079628",7886,124
"3550685",21479,400
"3776301",21179,425
"2508088",8208,285
"2945102",12686,333
"3796460",4379,428
"644316",14066,74
"465206",20411,54
"2560371",6439,291
"2272444",15894,258
"1844883",25166,210
"2351089",17081,267
"1530598",15014,175
"3572158",22759,403
"3795725",178,428
"3337888",13470,377
"5034879",24050,565
"3942644",9392,445
"226423",5611,27
"897349",27307,103
"5223500",16635,585
"2893877",22941,327
"1080276",9619,124
"3676834",22954,414
"3014757",22497,340
"3353006",5529,379
"2481972",14975,282
"1450963",6211,167
"2494684",25410,283
"3041468",26919,343
"3799663",17682,428
"2531195",13616,287
"4849694",26665,545
"2571256",16875,292
"738243",21739,85
"2737002",12053,311
"2500545",15422,284
"1436282",8105,165
"2418952",13881,275
"2149479",6497,244
"3117031",27153,351
"4280831",18940,481
"812515",15120,94
"2619941",16013,298
"4353809",24405,489
"2780631",6166,316
"4928735",26810,554
"281795",23340,33
"5120868",16098,574
"2971479",12181,336
"1095521",18331,125
"1071319",8263,123
"2094364",3429,238
"533239",9365,62
"1737904",3730,199
"1333197",7496,154
"4578221",15337,515
"1376065",4384,159
"13466",16909,3
"4038043",8151,455
"1349606",23622,155
"5156592",10653,578
"1139947",8054,131
"5211081",1981,584
"4440689",10507,499
"4014165",4049,453
"3879628",5088,437
"1675336",16626,191
"1958338",9515,223
"192869",25511,22
"1363266",10831,157
"3029317",18656,342
"3922144",19602,442
"2539095",7723,288
"3954917",26777,446
"3868870",22711,435
"1906548",14648,217
"1528994",7860,175
"4127597",4353,464
"3747052",20425,422
"4237702",3303,477
"4024895",4496,454
"2451181",6814,279
"4931833",7226,555
"4849526",26115,545
"2184925",1597,248
"2807711",5561,319
"5117574",7591,574
"3643747",15865,411
"2507638",7173,285
"233396",24797,27
"1535031",3286,176
"442651",10318,52
"98640",7450,12
"5190174",26260,581
"1758898",20261,201
"4501341",19201,505
"3860969",26791,434
"1896628",15200,216
"1231034",2971,143
"3600505",20115,406
"3779427",1012,426
"835607",18251,96
"4462062",20758,501
"3884957",23482,437
"3431907",22922,387
"2396884",22138,272
"55329",25974,7
"695782",24904,80
"3158281",3243,357
"2165581",22587,245
"2201514",18638,249
"2325076",13125,264
"3898358",11094,439
"4534600",7562,509
"2295254",5431,261
"3288140",19140,371
"4921291",18878,553
"2131007",11841,242
"304733",4030,36
"1471878",6352,169
"1089938",5136,125
"2650495",19896,301
"4049226",8669,456
"3841205",145,433
"1017052",11597,117
"2760055",882,314
"1990812",19178,226
"591867",19150,68
"2285742",4724,260
"153297",7685,18
"596215",4571,69
"4903858",22199,551
"3389343",7375,383
"3173789",2535,359
"2534889",21963,287
"3146798",23257,355
"5011232",9809,563
"4306712",1157,484
"2863175",20720,324
"1372593",16687,158
"3228177",8019,365
"2806637",1323,319
"1064357",15575,122
"4962980",13088,558
"4175136",120,470
"4773968",8194,537
"3273191",26147,369
"1844723",24571,210
"3276906",9934,370
"1285983",23702,148
"2277607",9059,259
"1640457",15694,187
"2216340",18405,251
"1039659",16965,119
"1254229",13919,145
"3373086",18551,381
"4125094",26131,463
"3460245",13513,390
"1499006",6557,172
"3375388",25554,381
"2367619",1689,269
"869404",18246,100
"781544",10648,90
"471699",13796,55
"1909207",24818,217
"1478714",1344,170
"3942529",8589,445
"3286411",13523,371
"4645168",1023,523
"2794938",18752,317
"4897515",3204,551
