"","row","col"
"4591545",1343,517
"2028505",5882,231
"2573183",21780,292
"4270317",17956,480
"830211",5362,96
"5253670",11096,589
"4220129",3114,475
"4223867",15165,475
"2797792",1039,318
"2075528",26530,235
"3072790",7562,347
"4871220",10891,548
"4455655",5181,501
"4286196",5202,482
"4917778",8207,553
"939703",24413,108
"1491959",9480,171
"1849373",10699,211
"1713529",7399,196
"4389042",10985,494
"4736034",6401,533
"4546020",20806,510
"4105893",25264,461
"1924229",8813,219
"1961884",17897,223
"541428",6742,63
"2137543",2928,243
"3000147",11011,339
"2824284",26476,320
"3008602",7467,340
"3238714",6116,366
"902419",15339,104
"1447239",20931,166
"4838772",17925,544
"1280556",10593,148
"4850630",2543,546
"5230760",3510,587
"1171288",10732,135
"692998",12048,80
"444560",14958,52
"209499",2010,25
"3275082",4299,370
"3568429",13635,403
"4689",14658,2
"1289115",5905,149
"5046720",3252,567
"2515463",25726,285
"3710420",10302,418
"4174465",25826,469
"2502731",21020,284
"3124368",17789,352
"4479437",15472,503
"4810068",17429,541
"1996084",5376,227
"657838",5057,76
"4235635",25388,476
"1327436",15429,153
"70262",11851,9
"4677958",18837,526
"2336190",20334,265
"4772559",4706,537
"2066522",26911,234
"1256438",20769,145
"2265770",14350,257
"5024083",21476,564
"3154549",20127,356
"599744",13504,69
"4246422",24017,477
"155486",14978,18
"1422049",26311,163
"4813724",5758,542
"4556835",9434,512
"4678988",24788,526
"1840668",10909,210
"3579469",12721,404
"3772628",11717,425
"4993022",10510,561
"3637707",1793,411
"4243695",18187,477
"5007322",25137,562
"4457585",9877,501
"3473837",6831,392
"939151",22736,108
"3292753",7823,372
"3635292",23152,410
"2882220",16664,326
"135840",449,16
"4021410",22850,453
"2996325",25759,338
"2054812",21030,233
"2929033",22355,331
"1840510",10650,210
"19178",7803,4
"1393467",20293,160
"4894498",22448,550
"1159312",25485,133
"1646953",4871,188
"3795296",26529,427
"902352",15262,104
"1613774",16332,184
"2363389",19574,268
"4730632",13020,532
"556603",20266,64
"538861",25889,62
"2574955",27527,292
"3784332",18170,426
"4687424",21329,527
"1248388",19536,144
"1618226",2882,185
"3389557",7904,383
"1915522",12811,218
"952456",1841,110
"2351917",19232,267
"2588525",17280,294
"1234647",11438,143
"3302605",10295,373
"1726575",19136,197
"2435579",12852,277
"3293547",10625,372
"1893737",5222,216
"1888606",17420,215
"273212",24863,32
"2672261",16738,304
"3089616",761,349
"2810165",13470,319
"4405924",1913,496
"4949671",1494,557
"384471",24348,44
"1203678",16086,139
"2602697",16802,296
"93233",19171,11
"2385198",7455,271
"263591",14964,31
"649466",3300,75
"3069707",23717,346
"3633866",19037,410
"1184576",3571,137
"115554",3783,14
"716388",514,83
"1110963",9570,127
"2613141",19629,297
"2978669",3450,337
"3966266",4917,448
"2572795",20885,292
"2502774",21419,284
"4275296",5665,481
"1193196",11241,138
"1987172",10169,226
"3647487",25008,411
"4988139",23698,560
"5083973",20754,570
"3486102",14061,393
"910999",14905,105
"4917347",6826,553
"5138504",11654,576
"4424451",18361,497
"350258",19894,41
"4587181",16470,516
"3540018",19930,399
"3739517",26384,421
"1169133",3712,135
"3542892",2096,400
"502031",17956,58
"3636639",26945,410
"5002998",11529,562
"3704200",17690,417
"3965313",2350,448
"5090848",11894,571
"2726726",10154,310
"641104",3181,74
"794854",24579,91
"1388454",6887,160
"4047935",6008,456
"3792111",15227,427
"1522113",13469,174
"1444686",12580,166
"307268",11578,36
"1114011",17164,127
"4276916",9562,481
"2603761",19225,296
"3111152",12953,351
"1341848",4722,155
"4676228",10692,526
"707286",4570,82
"4934077",12803,555
"2551175",4602,290
"5009713",5248,563
"22551",15916,4
"4962972",13072,558
"3867970",19296,435
"2395422",17769,272
"3166412",23438,357
"2886766",26790,326
"6750",21685,2
"2628776",15697,299
"126048",4315,15
"4030507",17405,454
"3324049",21306,375
"2567812",3354,292
"2889624",8942,327
"2584878",7268,294
"507344",12521,59
"3369292",6776,381
"4177298",5595,470
"2920071",407,331
"4632925",16910,521
"1062235",10523,122
"3490920",1046,394
"3340306",20511,377
"1195888",18340,138
"3438438",13784,388
"5085951",27037,570
"4693121",10884,528
"4747840",10877,534
"3641824",11378,411
"4629845",9299,521
"473323",18669,55
