"","row","col"
"6930",17209,1
"3920",10811,1
"2642",7453,1
"2542",7320,1
"4453",11628,1
"2245",6210,1
"1848",5330,1
"2169",6113,1
"7250",17854,1
"6237",15531,1
"19304",22441,2
"14342",8765,2
"18481",20249,2
"17799",17926,2
"13269",6217,2
"20935",26836,2
"20386",25607,2
"20475",25852,2
"17652",17535,2
"16625",15266,2
"21616",900,3
"21774",1934,3
"30112",26586,3
"26905",16551,3
"21823",2053,3
"21584",705,3
"22019",3351,3
"22573",4520,3
"25103",13083,3
"22503",4315,3
"37694",21823,4
"35564",15026,4
"34896",13356,4
"39276",26074,4
"33919",10728,4
"31119",3324,4
"35058",14092,4
"30705",1030,4
"36532",17511,4
"37193",19281,4
"41198",8160,5
"42345",19255,5
"41713",16769,5
"43231",24147,5
"43564",26164,5
"42187",19024,5
"42356",19269,5
"42717",20136,5
"42550",19849,5
"40218",4459,5
"48142",13613,6
"48208",13692,6
"46070",6322,6
"52067",23887,6
"51087",20935,6
"47813",12615,6
"52467",24692,6
"44076",1039,6
"49344",16863,6
"46011",6256,6
"62011",26165,7
"53898",1199,7
"58587",16182,7
"60582",21771,7
"58321",15533,7
"56243",10243,7
"53650",603,7
"54732",5421,7
"56469",10793,7
"60691",22032,7
"71310",26646,8
"63406",2976,8
"68514",17705,8
"66990",13299,8
"65123",7718,8
"68923",19134,8
"68949",19167,8
"71519",26897,8
"67057",13431,8
"63829",3639,8
"78733",24287,9
"73016",3753,9
"74549",8132,9
"75526",13234,9
"76230",15144,9
"77969",21029,9
"73602",5588,9
"75991",14373,9
"78593",24052,9
"73476",5305,9
"90564",24220,10
"87556",17544,10
"86157",14148,10
"85402",12463,10
"87472",17295,10
"91407",26074,10
"87257",16746,10
"82418",5580,10
"87364",17019,10
"92027",27407,10
"95098",8910,11
"95898",11442,11
"95539",10363,11
"93529",3973,11
"96240",12415,11
"96231",12400,11
"92993",1881,11
"93064",1977,11
"97513",15338,11
"99053",18518,11
"103369",2532,12
"113511",25655,12
"105887",8012,12
"104023",3973,12
"104942",5946,12
"113802",26349,12
"103556",2875,12
"103686",3159,12
"111733",21837,12
"113525",25674,12
"116974",9474,13
"118731",13455,13
"115969",5822,13
"122368",26754,13
"118074",12054,13
"119785",17246,13
"115714",4021,13
"121749",24354,13
"121480",23174,13
"119494",15958,13
"130665",21955,14
"122636",579,14
"127474",14221,14
"125263",7652,14
"127666",14909,14
"130338",20772,14
"130880",22441,14
"123529",2647,14
"130726",22118,14
"129736",19411,14
"132978",3038,15
"139161",24217,15
"134344",6486,15
"132972",3029,15
"134600",6965,15
"139049",23828,15
"136768",13772,15
"138566",21702,15
"138114",18486,15
"140198",27063,15
"144451",13223,16
"146558",19008,16
"144025",12072,16
"145760",16743,16
"140349",583,16
"143042",9648,16
"145529",16068,16
"141555",4848,16
"147710",22076,16
"144316",12684,16
"153682",10111,17
"155873",15334,17
"154779",12730,17
"154414",11689,17
"161143",27077,17
"158799",22212,17
"151187",4217,17
"157306",18907,17
"153826",10295,17
"155031",13466,17
"161478",942,18
"166930",17392,18
"167961",19961,18
"166685",16868,18
"166634",16809,18
"162750",5934,18
"161715",1872,18
"161393",549,18
"168157",20342,18
"165371",12320,18
"176724",20772,19
"174508",13463,19
"175415",16081,19
"177565",24410,19
"174259",13064,19
"171350",3411,19
"170565",706,19
"173159",7959,19
"173396",9462,19
"172388",6138,19
"186690",26529,20
"178777",1263,20
"180794",7537,20
"184822",18880,20
"181275",8534,20
"183440",13492,20
"186049",23188,20
"178888",1549,20
"183983",15828,20
"183156",13047,20
"189696",11021,21
"194424",24120,21
"192242",16913,21
"191668",15568,21
"194166",23441,21
"194357",24011,21
"189157",9587,21
"192354",17396,21
"188533",6855,21
"193931",22328,21
"202146",16094,22
"203348",19307,22
"199830",10339,22
"199803",10305,22
"202646",17423,22
"196669",3060,22
"205427",24026,22
"196250",2125,22
"206585",26735,22
"204145",21144,22
"208591",5697,23
"214183",27042,23
"214072",26882,23
"212281",19573,23
"213773",25999,23
"211138",14594,23
"210123",10675,23
"210275",10974,23
"212967",23231,23
"212318",19672,23
"222723",25898,24
"215131",2455,24
"222484",25364,24
"218014",12063,24
"223280",27405,24
"220191",17947,24
"215506",2955,24
"218145",12701,24
"215469",2915,24
"216787",6377,24
"226167",9003,25
"227204",11571,25
"229652",19037,25
"231052",22859,25
"229619",18993,25
"229787",19247,25
"223747",888,25
"226609",10324,25
"232568",27025,25
"227465",12241,25
"235182",5769,26
"236963",9988,26
"233609",2199,26
"240096",17295,26
"239855",16666,26
"238708",13787,26
"241876",21577,26
"233783",2531,26
"234388",3963,26
"244090",26491,26
"244677",883,27
"247878",18442,27
"247095",15232,27
"244697",920,27
"247736",17936,27
"245260",4912,27
"245121",4560,27
"244785",1205,27
"246033",7947,27
"247713",17905,27
"249451",2746,28
"254350",22047,28
"255011",24649,28
"253138",17415,28
"253448",17974,28
"248946",500,28
"254907",24507,28
"250421",5631,28
"254040",19905,28
"251649",11700,28
"257473",5031,29
"260425",14176,29
"255889",620,29
"257616",5445,29
"262011",18642,29
"258523",8801,29
"259261",10837,29
"256198",1515,29
"260114",13127,29
"256416",2433,29
"268879",15931,30
"266519",7200,30
"267137",9539,30
"268530",14264,30
"268659",15436,30
"267038",9004,30
"267912",12367,30
"270368",20271,30
"266794",7680,30
"265828",4284,30
"277145",12475,31
"273713",4133,31
"279247",17644,31
"274782",6808,31
"275812",9324,31
"281687",23019,31
"282439",24501,31
"272626",1489,31
"273505",3542,31
"283628",27146,31
"284731",3625,32
"284508",3004,32
"284644",3457,32
"290673",24741,32
"287545",14240,32
"286460",10412,32
"283805",333,32
"284618",3374,32
"288133",17419,32
"289483",21463,32
"302600",26214,33
"297230",13361,33
"293471",4544,33
"300758",22004,33
"295581",9679,33
"299230",18094,33
"302135",25003,33
"292563",2387,33
"296275",11006,33
"297611",14339,33
"314028",25888,34
"312857",22739,34
"314504",26908,34
"308618",13208,34
"305291",5862,34
"303868",1951,34
"304731",4234,34
"312946",22988,34
"308049",11914,34
"303136",16,34
"326223",25591,35
"320983",13409,35
"323304",18086,35
"319126",9283,35
"321889",14834,35
"317553",6222,35
"323324",18140,35
"323092",17574,35
"322263",15727,35
"323011",17409,35
"336115",26409,36
"334052",18746,36
"334753",21585,36
"327916",3300,36
"334873",21781,36
"331702",12501,36
"332974",15695,36
"330756",10322,36
"327266",749,36
"329898",8229,36
"338092",6501,37
"341103",15120,37
"338107",6523,37
"343989",25879,37
"341089",15096,37
"339902",11147,37
"344332",26484,37
"342666",20310,37
"338095",6509,37
"344579",26922,37
"348353",11790,38
"345417",3690,38
"347533",9824,38
"352360",25325,38
"350234",16435,38
"348649",12417,38
"348787",12675,38
"352617",26093,38
"350056",15997,38
"346756",7529,38
"362467",26335,39
"357293",12253,39
"357704",13111,39
"354529",3596,39
"355745",7490,39
"361907",24246,39
"360911",21435,39
"356429",9860,39
"354178",3019,39
"360341",19737,39
"371220",19158,40
"366388",7964,40
"368362",12339,40
"374437",26583,40
"366704",8677,40
"366032",7306,40
"372666",22525,40
"369785",15486,40
"368483",12632,40
"373108",23911,40
"383073",20156,41
"375605",1285,41
"375281",564,41
"378299",8042,41
"383994",22423,41
"376562",3735,41
"379628",10992,41
"383256",20594,41
"376468",3334,41
"382573",18651,41
"397759",25986,42
"390245",9028,42
"391124",10686,42
"387671",3292,42
"392555",14083,42
"387319",2464,42
"392167",13087,42
"389486",7237,42
"391998",12755,42
"396063",21737,42
"405373",18500,43
"408190",26258,43
"402068",10546,43
"407808",24841,43
"407201",23305,43
"406544",21030,43
"402766",12761,43
"400066",5079,43
"403081",13245,43
"399870",4415,43
"414595",16209,44
"411696",8538,44
"413011",12234,44
"417319",23575,44
"418598",26803,44
"410680",5824,44
"410212",4065,44
"412400",11026,44
"414928",16814,44
"412147",9670,44
"424137",17040,45
"420534",6529,45
"420216",5943,45
"422035",10933,45
"425702",21993,45
"422031",10908,45
"424362",17517,45
"420022",5495,45
"426141",25219,45
"422392",12034,45
"434867",19729,46
"435657",21719,46
"435726",21813,46
"430763",9412,46
"428957",5622,46
"430730",9344,46
"429283",6311,46
"437588",26084,46
"428018",3191,46
"430470",8778,46
"447963",26829,47
"446060",21768,47
"444677",18525,47
"439733",4576,47
"447238",24643,47
"445695",20896,47
"440697",7490,47
"446579",23261,47
"446602",23291,47
"438581",1053,47
"450225",7949,48
"451656",12496,48
"456366",27135,48
"453351",17333,48
"449113",3302,48
"454488",20028,48
"450754",9925,48
"455325",24669,48
"454554",20159,48
"449203",3529,48
"467358",24904,49
"458061",3780,49
"466072",22427,49
"463885",17403,49
"460929",10327,49
"463053",15416,49
"468009",26446,49
"465285",20778,49
"459688",7560,49
"459917",8169,49
"472598",10842,50
"473830",15003,50
"470629",5306,50
"477015",24955,50
"471221",6684,50
"475176",18825,50
"476882",24642,50
"470471",5019,50
"473422",13485,50
"470257",4403,50
"479541",8110,51
"483595",23350,51
"483207",20407,51
"482884",19318,51
"478314",3042,51
"480726",11224,51
"483539",23268,51
"478559",3996,51
"481523",15295,51
"483415",22444,51
"484418",156,52
"488751",13803,52
"489106",14401,52
"484783",791,52
"488443",13025,52
"485817",3742,52
"489160",14857,52
"491397",20020,52
"484442",205,52
"485223",1833,52
"495571",3568,53
"498186",9700,53
"504114",23513,53
"496836",6450,53
"498112",9325,53
"505012",25474,53
"498071",9271,53
"496289",5454,53
"498480",10503,53
"496739",6296,53
"510007",18871,54
"510398",20470,54
"509708",16587,54
"510975",24585,54
"506135",1957,54
"508737",11904,54
"507570",7664,54
"510202",19163,54
"510824",23206,54
"508036",9219,54
"513895",12979,55
"514726",15956,55
"515594",21524,55
"515504",20902,55
"515288",19065,55
"516199",25389,55
"515428",19265,55
"512557",6462,55
"514970",16792,55
"516415",26308,55
"521328",14396,56
"524070",22721,56
"521498",15137,56
"523777",21663,56
"523379",20476,56
"521808",15970,56
"521720",15765,56
"522472",17968,56
"519899",10522,56
"518131",4449,56
"527477",6696,57
"527182",5838,57
"533640",27135,57
"528667",10750,57
"530581",18282,57
"529085",11551,57
"532083",22147,57
"526330",3519,57
"528808",11026,57
"529710",14702,57
"540569",17871,58
"534164",1933,58
"540229",16917,58
"542462",22961,58
"540832",18645,58
"536724",7735,58
"535457",4612,58
"541145",19091,58
"539132",13898,58
"536286",6764,58
"545153",6285,59
"548671",21785,59
"547738",17552,59
"546189",10383,59
"548292",20362,59
"547908",18686,59
"546151",10333,59
"543792",739,59
"544101",1988,59
"545939",9402,59
"553035",10925,60
"558209",25352,60
"557104",22651,60
"551072",4440,60
"553411",12169,60
"552136",7592,60
"550760",3424,60
"552596",9609,60
"551526",5663,60
"549861",856,60
"561619",9593,61
"565014",20440,61
"562301",12258,61
"561703",9837,61
"566035",24173,61
"562811",13267,61
"564883",20212,61
"566974",26737,61
"562663",12962,61
"566353",24903,61
"574266",24629,62
"569802",8783,62
"570399",10746,62
"573180",20287,62
"567928",2853,62
"570277",10441,62
"573815",23177,62
"569899",9283,62
"571246",12446,62
"567995",3050,62
"575216",1222,63
"582552",22303,63
"582969",23361,63
"576324",4526,63
"581838",19504,63
"580888",16562,63
"577044",6257,63
"581041",17272,63
"578200",9690,63
"582385",21743,63
"589038",15889,64
"589183",16173,64
"588677",14970,64
"589975",18183,64
"587838",12610,64
"587436",10721,64
"585164",2732,64
"589965",18172,64
"589433",16758,64
"592558",27158,64
"598160",12789,65
"595142",5681,65
"595946",7533,65
"600685",18786,65
"593978",2872,65
"597522",10944,65
"595623",6834,65
"597443",10791,65
"602856",23315,65
"596700",9411,65
"616328",26428,66
"608037",7560,66
"605966",2656,66
"612005",16733,66
"604973",419,66
"607571",6561,66
"613702",20764,66
"615118",23718,66
"608295",8304,66
"606513",3946,66
"619857",7241,67
"625548",20426,67
"619259",6140,67
"624513",17324,67
"618223",3845,67
"622270",12664,67
"622135",12283,67
"628498",26580,67
"620022",7534,67
"627066",23367,67
"633493",16041,68
"631935",12007,68
"632952",15000,68
"636131",25011,68
"636682",26673,68
"630058",5462,68
"636090",24909,68
"630466",6365,68
"635589",23269,68
"630687",6712,68
"638506",4676,69
"643806",20560,69
"640985",11966,69
"637655",2423,69
"639706",7789,69
"639252",6936,69
"644431",23216,69
"642786",17014,69
"644359",23050,69
"640229",9888,69
"649881",14631,70
"653649",25515,70
